"","Id","gene","SY5Y_exp1_D0","SY5Y_exp1_D2","SY5Y_exp1_D4","SY5Y_exp2_D0","SY5Y_exp2_D4","SY5Y_exp2_D8"
"chr22_48081949_48082955_+","chr22_48081949_48082955","RP11-191L9.4",0,0,0,0.033979442233572,0,0
"chr22_50181038_50198008_-","chr22_50181038_50198008","BRD1",0,0.0489204480134629,0,0,0,0
"chr3_9486732_9487424_+","chr3_9486732_9487424","SETD5",0.0406781933480089,0,0,0,0,0
"chr3_18419662_18462483_-","chr3_18419662_18462483","SATB1",0.0813563866960179,0.17122156804712,0.0706401915705483,0.033979442233572,0.0602717314850967,0
"chr3_18456603_18462483_-","chr3_18456603_18462483","SATB1",0.0610172900220134,0.0489204480134629,0,0,0,0
"chr3_19431973_19498474_+","chr3_19431973_19498474","KCNH8",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr3_27420740_27465643_-","chr3_27420740_27465643","SLC4A7",0.0813563866960179,0,0.141280383141097,0,0.0401811543233978,0
"chr3_27420740_27493989_-","chr3_27420740_27493989","SLC4A7",0,0.0489204480134629,0,0,0.0602717314850967,0
"chr3_27475407_27493989_-","chr3_27475407_27493989","SLC4A7",0,0.0489204480134629,0,0,0,0
"chr3_27478879_27493989_-","chr3_27478879_27493989","SLC4A7",0,0,0.0470934610470322,0,0,0
"chr3_29910349_29938966_+","chr3_29910349_29938966","RBMS3",0,0,0,0.033979442233572,0,0
"chr3_29910349_29941246_+","chr3_29910349_29941246","RBMS3",0.0406781933480089,0,0,0.033979442233572,0,0
"chr3_32757717_32758729_+","chr3_32757717_32758729","CNOT10",0.0610172900220134,0,0,0,0,0
"chr3_33055548_33087724_-","chr3_33055548_33087724","GLB1",0,0,0.0706401915705483,0,0,0
"chr3_33441681_33467233_-","chr3_33441681_33467233","UBP1",0.0406781933480089,0,0,0,0,0
"chr3_33450182_33467233_-","chr3_33450182_33467233","UBP1",0.0406781933480089,0,0,0,0,0
"chr3_36524484_36547326_+","chr3_36524484_36547326","STAC",0,0,0.0470934610470322,0,0,0
"chr3_44835709_44835918_+","chr3_44835709_44835918","KIF15",0,0,0,0.033979442233572,0,0
"chr3_47098311_47103836_-","chr3_47098311_47103836","SETD2",0,0.0489204480134629,0,0,0,0
"chr3_47466975_47476627_-","chr3_47466975_47476627","SCAP",0,0.0489204480134629,0,0,0,0
"chr3_47651556_47680270_-","chr3_47651556_47680270","SMARCC1",0.0406781933480089,0,0,0,0,0
"chr3_47663697_47719801_-","chr3_47663697_47719801","SMARCC1",0,0,0,0,0.0401811543233978,0
"chr3_47676680_47677626_-","chr3_47676680_47677626","SMARCC1",0,0.0489204480134629,0,0,0,0
"chr3_47703824_47727660_-","chr3_47703824_47727660","SMARCC1",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr3_47762156_47787483_-","chr3_47762156_47787483","SMARCC1",0.0813563866960179,0,0,0,0,0
"chr3_47777524_47787483_-","chr3_47777524_47787483","SMARCC1",0,0.0733806720201944,0,0,0.0602717314850967,0
"chr3_47908736_47913590_-","chr3_47908736_47913590","MAP4",0,0,0.0470934610470322,0,0,0
"chr3_53531179_53535747_+","chr3_53531179_53535747","CACNA1D",0,0.0489204480134629,0,0,0,0
"chr3_65415195_65416556_-","chr3_65415195_65416556","MAGI1",0.0610172900220134,0.0489204480134629,0,0,0,0
"chr3_98487274_98492827_+","chr3_98487274_98492827","ST3GAL6",0.0610172900220134,0.0733806720201944,0,0.033979442233572,0,0
"chr3_98530038_98530163_-","chr3_98530038_98530163","DCBLD2",0,0.0489204480134629,0,0,0,0
"chr3_110830877_110845182_+","chr3_110830877_110845182","PVRL3",0,0,0,0.033979442233572,0,0
"chr3_119222379_119232566_+","chr3_119222379_119232566","TIMMDC1",0.0610172900220134,0.0733806720201944,0.0470934610470322,0,0,0
"chr3_124996570_125050082_-","chr3_124996570_125050082","ZNF148",0,0,0,0.033979442233572,0,0
"chr3_127816143_127823767_-","chr3_127816143_127823767","RUVBL1",0.0406781933480089,0,0,0,0,0
"chr3_136136727_136221621_-","chr3_136136727_136221621","STAG1",0.0610172900220134,0,0,0,0,0
"chr3_141231005_141259451_+","chr3_141231005_141259451","RASA2",0,0.0489204480134629,0,0,0,0
"chr3_142151503_142151735_-","chr3_142151503_142151735","XRN1",0,0,0.0470934610470322,0,0,0
"chr3_150834125_150845771_+","chr3_150834125_150845771","MED12L",0.0406781933480089,0,0.0706401915705483,0,0,0
"chr3_153935658_153958368_+","chr3_153935658_153958368","ARHGEF26",0.0406781933480089,0,0,0,0,0
"chr3_155547477_155560408_-","chr3_155547477_155560408","SLC33A1",0,0.0489204480134629,0,0,0,0
"chr3_169840379_169840532_-","chr3_169840379_169840532","PHC3",0,0.0489204480134629,0,0,0,0
"chr3_183435439_183446639_+","chr3_183435439_183446639","YEATS2",0,0.0489204480134629,0,0,0,0
"chr3_183435439_183470041_+","chr3_183435439_183470041","YEATS2",0.0610172900220134,0,0,0,0,0
"chr3_195780289_195803993_-","chr3_195780289_195803993","TFRC",0,0,0.0470934610470322,0,0,0
"chr3_196612022_196613565_+","chr3_196612022_196613565","SENP5",0,0.0733806720201944,0,0,0,0
"chr3_197581263_197593090_+","chr3_197581263_197593090","LRCH3",0.0406781933480089,0,0,0,0,0
"chr4_2956151_2958538_-","chr4_2956151_2958538","NOP14",0,0.0733806720201944,0,0,0,0
"chr4_6925100_6969151_+","chr4_6925100_6969151","TBC1D14",0.0406781933480089,0,0,0,0,0
"chr4_7870349_7873807_-","chr4_7870349_7873807","AFAP1",0.162712773392036,0.146761344040389,0.0706401915705483,0,0,0
"chr4_15626875_15646331_-","chr4_15626875_15646331","FBXL5",0.0610172900220134,0.0489204480134629,0.0941869220940644,0,0,0
"chr4_17963526_17974508_-","chr4_17963526_17974508","LCORL",0.0610172900220134,0.0489204480134629,0.0941869220940644,0,0.0602717314850967,0
"chr4_20493384_20541207_+","chr4_20493384_20541207","SLIT2",0,0,0.0470934610470322,0,0,0
"chr4_39077585_39088347_+","chr4_39077585_39088347","KLHL5",0,0,0,0.033979442233572,0.0401811543233978,0
"chr4_39739040_39779430_+","chr4_39739040_39779430","UBE2K",0,0,0,0,0.0401811543233978,0
"chr4_39902046_39904080_-","chr4_39902046_39904080","PDS5A",0.0406781933480089,0,0,0,0,0
"chr4_40892381_40895428_-","chr4_40892381_40895428","APBB2",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr4_42505467_42546003_-","chr4_42505467_42546003","ATP8A1",0,0,0,0.033979442233572,0.0602717314850967,0
"chr4_52729603_52765544_+","chr4_52729603_52765544","DCUN1D4",0.0406781933480089,0.0733806720201944,0.0941869220940644,0,0,0
"chr4_54249940_54294350_+","chr4_54249940_54294350","FIP1L1",0.0406781933480089,0,0,0,0,0
"chr4_54292039_54294350_+","chr4_54292039_54294350","FIP1L1",0,0,0,0,0.100452885808494,0
"chr4_56342130_56355632_-","chr4_56342130_56355632","CLOCK",0.0406781933480089,0,0,0,0,0
"chr4_57138487_57138658_+","chr4_57138487_57138658","KIAA1211",0,0,0,0.033979442233572,0,0
"chr4_75040223_75067087_+","chr4_75040223_75067087","MTHFD2L",0,0,0,0.033979442233572,0,0
"chr4_75040223_75091111_+","chr4_75040223_75091111","MTHFD2L",0.0610172900220134,0.122301120033657,0.0706401915705483,0,0,0
"chr4_77045802_77065626_-","chr4_77045802_77065626","NUP54",0.162712773392036,0.0733806720201944,0,0,0,0
"chr4_77051809_77065626_-","chr4_77051809_77065626","NUP54",0,0,0,0,0.0401811543233978,0
"chr4_77065302_77065626_-","chr4_77065302_77065626","NUP54",0,0.0489204480134629,0,0,0,0
"chr4_77659914_77663079_+","chr4_77659914_77663079","SHROOM3",0.0406781933480089,0,0,0,0,0
"chr4_79747191_79772210_+","chr4_79747191_79772210","BMP2K",0,0.0489204480134629,0.0706401915705483,0,0,0
"chr4_88091231_88116842_-","chr4_88091231_88116842","KLHL8",0,0.0733806720201944,0,0,0,0
"chr4_88359429_88375607_+","chr4_88359429_88375607","NUDT9",0,0,0,0.0509691633503581,0,0
"chr4_95197490_95204454_+","chr4_95197490_95204454","SMARCAD1",0,0,0.0470934610470322,0,0,0
"chr4_96025559_96052663_+","chr4_96025559_96052663","BMPR1B",0,0,0.0706401915705483,0,0,0
"chr4_106613133_106614643_-","chr4_106613133_106614643","INTS12",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr4_113483527_113506881_-","chr4_113483527_113506881","C4orf21",0.223730063414049,0.122301120033657,0.0941869220940644,0.033979442233572,0,0
"chr4_113530535_113541346_-","chr4_113530535_113541346","C4orf21",0,0,0,0.033979442233572,0,0
"chr4_114095572_114120265_+","chr4_114095572_114120265","ANK2",0.0406781933480089,0,0,0,0,0
"chr4_121702298_121732604_-","chr4_121702298_121732604","PRDM5",0.0406781933480089,0,0,0,0,0
"chr4_128806863_128815036_+","chr4_128806863_128815036","PLK4",0,0.0489204480134629,0,0,0,0
"chr4_128938518_128950008_+","chr4_128938518_128950008","C4orf29",0.0406781933480089,0,0,0,0,0
"chr4_128995615_129012667_+","chr4_128995615_129012667","LARP1B",0.0406781933480089,0,0,0,0,0
"chr4_129857810_129880932_-","chr4_129857810_129880932","SCLT1",0,0,0,0.033979442233572,0,0
"chr4_129857810_129891623_-","chr4_129857810_129891623","SCLT1",0,0,0.0470934610470322,0,0.0401811543233978,0
"chr4_146791397_146824367_-","chr4_146791397_146824367","ZNF827",0,0.0489204480134629,0,0,0,0
"chr4_151656410_151729550_-","chr4_151656410_151729550","LRBA",0.0610172900220134,0,0,0,0,0
"chr4_151682935_151729550_-","chr4_151682935_151729550","LRBA",0,0.0489204480134629,0,0,0,0
"chr4_169630179_169633074_+","chr4_169630179_169633074","PALLD",0.0406781933480089,0,0,0,0,0
"chr4_170076631_170077830_-","chr4_170076631_170077830","SH3RF1",0,0,0,0.033979442233572,0.0602717314850967,0
"chr4_170501993_170511960_-","chr4_170501993_170511960","NEK1",0.0406781933480089,0,0,0,0,0
"chr4_184930311_184932576_+","chr4_184930311_184932576","STOX2",0,0,0,0,0.0401811543233978,0
"chr5_619105_620376_+","chr5_619105_620376","CEP72",0.0406781933480089,0,0,0,0,0
"chr5_14741936_14751348_-","chr5_14741936_14751348","ANKH",0,0.0489204480134629,0,0,0,0
"chr5_32415074_32417897_-","chr5_32415074_32417897","ZFR",0,0.0489204480134629,0,0,0,0
"chr5_37342651_37350367_-","chr5_37342651_37350367","NUP155",0.0406781933480089,0,0,0,0,0
"chr5_43292576_43299077_-","chr5_43292576_43299077","HMGCS1",0,0.122301120033657,0.0470934610470322,0,0,0
"chr5_43294158_43297268_-","chr5_43294158_43297268","HMGCS1",0,0.122301120033657,0,0,0,0
"chr5_56542127_56543042_+","chr5_56542127_56543042","GPBP1",0.122034580044027,0,0,0,0,0
"chr5_56542127_56557109_+","chr5_56542127_56557109","GPBP1",0.0406781933480089,0,0,0,0,0
"chr5_58476421_58511794_-","chr5_58476421_58511794","PDE4D",0,0.0489204480134629,0,0,0,0
"chr5_65349234_65350779_+","chr5_65349234_65350779","ERBB2IP",0.0406781933480089,0.0489204480134629,0.0941869220940644,0,0,0
"chr5_68590620_68607031_-","chr5_68590620_68607031","CCDC125",0,0,0,0.033979442233572,0,0
"chr5_70828135_70838092_+","chr5_70828135_70838092","BDP1",0,0.0489204480134629,0,0,0,0
"chr5_70888753_70900295_+","chr5_70888753_70900295","MCCC2",0,0,0.0470934610470322,0,0,0
"chr5_72374007_72378652_+","chr5_72374007_72378652","FCHO2",0,0.0489204480134629,0,0,0,0
"chr5_76394480_76396216_+","chr5_76394480_76396216","LOC728723",0.0406781933480089,0,0,0,0,0
"chr5_77311234_77335098_-","chr5_77311234_77335098","AP3B1",0.0406781933480089,0,0,0,0,0
"chr5_78692646_78697878_-","chr5_78692646_78697878","HOMER1",0,0,0.0706401915705483,0,0,0
"chr5_78734833_78742968_-","chr5_78734833_78742968","HOMER1",0,0.0489204480134629,0,0,0,0
"chr5_80063752_80088663_+","chr5_80063752_80088663","MSH3",0.0813563866960179,0.122301120033657,0,0,0.0401811543233978,0
"chr5_82815168_82818128_+","chr5_82815168_82818128","VCAN",0,0,0,0,0.0401811543233978,0
"chr5_93964516_93966448_+","chr5_93964516_93966448","ANKRD32",0.0610172900220134,0.0733806720201944,0.0470934610470322,0.033979442233572,0,0
"chr5_112321532_112337371_+","chr5_112321532_112337371","DCP2",0.0406781933480089,0,0,0,0,0
"chr5_122881111_122911657_+","chr5_122881111_122911657","CSNK1G3",0.0813563866960179,0,0,0,0,0
"chr5_123974826_124036962_-","chr5_123974826_124036962","ZNF608",0,0.0489204480134629,0,0,0,0
"chr5_126140468_126168493_+","chr5_126140468_126168493","LMNB1",0.0406781933480089,0,0,0,0,0
"chr5_130883740_130940386_-","chr5_130883740_130940386","RAPGEF6",0,0.0489204480134629,0,0,0,0
"chr5_132222002_132232932_-","chr5_132222002_132232932","AFF4",0.0406781933480089,0,0,0,0,0
"chr5_132262813_132270633_-","chr5_132262813_132270633","AFF4",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr5_137342679_137354835_-","chr5_137342679_137354835","FAM13B",0,0,0.0470934610470322,0,0,0
"chr5_138994171_139003046_+","chr5_138994171_139003046","UBE2D2",0,0,0.0470934610470322,0,0,0
"chr5_142264863_142311690_+","chr5_142264863_142311690","ARHGAP26",0,0.0489204480134629,0,0,0,0
"chr5_142416761_142437312_+","chr5_142416761_142437312","ARHGAP26",0,0,0.0706401915705483,0.0849486055839301,0,0
"chr5_142434004_142437312_+","chr5_142434004_142437312","ARHGAP26",0,0.0733806720201944,0,0.0509691633503581,0,0
"chr5_145543873_145552337_-","chr5_145543873_145552337","LARS",0.0406781933480089,0,0,0,0,0
"chr5_167915607_167922441_+","chr5_167915607_167922441","RARS",0.0406781933480089,0,0,0,0,0
"chr5_168110971_168112932_-","chr5_168110971_168112932","SLIT3",0,0.0733806720201944,0,0,0,0
"chr5_168199786_168271660_-","chr5_168199786_168271660","SLIT3",0.0406781933480089,0,0.0706401915705483,0,0,0
"chr5_168244305_168250336_-","chr5_168244305_168250336","SLIT3",0.0406781933480089,0.0489204480134629,0,0,0.0401811543233978,0
"chr5_170319391_170323119_+","chr5_170319391_170323119","RANBP17",0,0,0.0470934610470322,0,0,0
"chr5_176618885_176639196_+","chr5_176618885_176639196","NSD1",0.0406781933480089,0,0.0470934610470322,0.0509691633503581,0,0
"chr5_179146669_179146782_+","chr5_179146669_179146782","CANX",0.0406781933480089,0.0489204480134629,0.164827113664613,0.0509691633503581,0,0
"chr5_179192327_179198244_+","chr5_179192327_179198244","MAML1",0.0406781933480089,0,0,0,0,0
"chr5_179393806_179407200_-","chr5_179393806_179407200","RNF130",0.0813563866960179,0,0,0,0,0
"chr5_179665332_179668155_-","chr5_179665332_179668155","MAPK9",0.0610172900220134,0,0,0,0.0401811543233978,0
"chr6_576757_599225_-","chr6_576757_599225","EXOC2",0,0,0.0470934610470322,0,0,0
"chr6_5404775_5431405_+","chr6_5404775_5431405","FARS2",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr6_10961538_10964076_+","chr6_10961538_10964076","SYCP2L",0,0.0489204480134629,0,0,0,0
"chr6_17624792_17649531_-","chr6_17624792_17649531","NUP153",0.0406781933480089,0,0,0,0,0
"chr6_21783863_21802971_+","chr6_21783863_21802971","LINC00340",0.0406781933480089,0,0,0,0,0
"chr6_21979174_22020771_+","chr6_21979174_22020771","LINC00340",0.0406781933480089,0,0,0,0,0
"chr6_22020568_22020771_+","chr6_22020568_22020771","LINC00340",0.325425546784072,0.122301120033657,0.0941869220940644,0,0.0401811543233978,0
"chr6_22020568_22056919_+","chr6_22020568_22056919","LINC00340",0,0.0733806720201944,0,0,0,0
"chr6_22020568_22111149_+","chr6_22020568_22111149","LINC00340",0.0610172900220134,0,0.0470934610470322,0,0,0
"chr6_24475349_24480187_-","chr6_24475349_24480187","GPLD1",0.0610172900220134,0,0,0,0,0
"chr6_35855801_35858790_-","chr6_35855801_35858790","SRPK1",0,0.0489204480134629,0,0,0,0
"chr6_38050168_38084515_+","chr6_38050168_38084515","ZFAND3",0.0406781933480089,0,0,0,0,0
"chr6_38545376_38565897_-","chr6_38545376_38565897","BTBD9",0.0406781933480089,0,0,0,0,0
"chr6_69640451_69653886_+","chr6_69640451_69653886","BAI3",0,0,0.0941869220940644,0,0,0
"chr6_69943182_69949118_+","chr6_69943182_69949118","BAI3",0,0.0489204480134629,0.0706401915705483,0,0.0401811543233978,0
"chr6_71185113_71212494_+","chr6_71185113_71212494","FAM135A",0,0,0.0706401915705483,0,0,0
"chr6_76344423_76373234_+","chr6_76344423_76373234","SENP6",0.0610172900220134,0,0.0706401915705483,0.033979442233572,0,0
"chr6_76344423_76380436_+","chr6_76344423_76380436","SENP6",0,0.0489204480134629,0.0706401915705483,0,0,0
"chr6_76412361_76421132_+","chr6_76412361_76421132","SENP6",0,0,0.0706401915705483,0,0,0
"chr6_82920531_82921289_-","chr6_82920531_82921289","IBTK",0,0.0489204480134629,0,0,0,0
"chr6_84025029_84025132_-","chr6_84025029_84025132","ME1",0.0406781933480089,0,0,0,0,0
"chr6_84894905_84896341_-","chr6_84894905_84896341","KIAA1009",0,0.0489204480134629,0,0,0,0
"chr6_84913699_84925640_-","chr6_84913699_84925640","KIAA1009",0.0406781933480089,0,0,0,0,0
"chr6_99347144_99375698_-","chr6_99347144_99375698","FBXL4",0.0610172900220134,0,0,0,0,0
"chr6_99887645_99913012_-","chr6_99887645_99913012","USP45",0,0,0,0,0.0602717314850967,0
"chr6_101246589_101296583_-","chr6_101246589_101296583","ASCC3",0.0406781933480089,0,0,0,0,0
"chr6_105280917_105291173_-","chr6_105280917_105291173","HACE1",0.0406781933480089,0.0978408960269258,0,0,0.0401811543233978,0
"chr6_105280917_105297121_-","chr6_105280917_105297121","HACE1",0,0.0489204480134629,0,0,0,0
"chr6_105563561_105581463_-","chr6_105563561_105581463","BVES",0,0,0,0.033979442233572,0,0
"chr6_111708968_111737675_-","chr6_111708968_111737675","REV3L",0,0,0.0470934610470322,0,0,0
"chr6_111708968_111793343_-","chr6_111708968_111793343","REV3L",0,0,0,0,0.0401811543233978,0
"chr6_114270143_114277315_-","chr6_114270143_114277315","HDAC2",0.0406781933480089,0,0,0,0,0
"chr6_116966877_116982009_-","chr6_116966877_116982009","ZUFSP",0,0,0.0706401915705483,0,0,0
"chr6_121491551_121563485_-","chr6_121491551_121563485","C6orf170",0.0406781933480089,0,0,0,0,0
"chr6_127635961_127652175_-","chr6_127635961_127652175","ECHDC1",0,0.0489204480134629,0,0,0,0
"chr6_134301220_134305809_+","chr6_134301220_134305809","TBPL1",0,0.0733806720201944,0,0,0.0401811543233978,0
"chr6_149842196_149862722_-","chr6_149842196_149862722","PPIL4",0.0406781933480089,0,0,0,0,0
"chr6_149997396_150001593_-","chr6_149997396_150001593","LATS1",0.0610172900220134,0.0489204480134629,0,0,0,0
"chr6_149997396_150016357_-","chr6_149997396_150016357","LATS1",0.0610172900220134,0,0,0,0,0
"chr6_152650865_152653025_-","chr6_152650865_152653025","SYNE1",0,0.0489204480134629,0,0,0,0
"chr6_158850768_158882761_+","chr6_158850768_158882761","TULP4",0.0406781933480089,0,0,0,0,0
"chr6_158870028_158882761_+","chr6_158870028_158882761","TULP4",0.101695483370022,0,0,0,0,0
"chr6_159026299_159029782_+","chr6_159026299_159029782","TMEM181",0.0610172900220134,0,0,0,0,0
"chr6_161455291_161471011_+","chr6_161455291_161471011","MAP3K4",0.0813563866960179,0.122301120033657,0.0706401915705483,0,0.120543462970193,0
"chr6_161469648_161471011_+","chr6_161469648_161471011","MAP3K4",0.0813563866960179,0,0.0706401915705483,0,0,0
"chr6_166843941_166845978_-","chr6_166843941_166845978","RPS6KA2",0.0610172900220134,0.0489204480134629,0,0,0,0
"chr6_169982932_170034621_-","chr6_169982932_170034621","WDR27",0,0,0,0.033979442233572,0,0
"chr6_170033043_170038756_-","chr6_170033043_170038756","WDR27",0,0.0489204480134629,0,0,0,0
"chr6_170626458_170632347_+","chr6_170626458_170632347","FAM120B",0.122034580044027,0.122301120033657,0,0,0.0602717314850967,0
"chr6_170846322_170858201_-","chr6_170846322_170858201","PSMB1",0,0.0489204480134629,0.0941869220940644,0,0.0401811543233978,0
"chr6_170855191_170858201_-","chr6_170855191_170858201","PSMB1",0,0,0.0706401915705483,0,0,0
"chr7_888055_905704_+","chr7_888055_905704","SUN1",0.0610172900220134,0,0,0,0,0
"chr7_5680785_5692141_-","chr7_5680785_5692141","RNF216",0.0406781933480089,0,0,0,0,0
"chr7_6193387_6196686_+","chr7_6193387_6196686","USP42",0.0406781933480089,0,0,0,0,0
"chr7_6620186_6624891_+","chr7_6620186_6624891","ZDHHC4",0,0,0.0470934610470322,0,0,0
"chr7_6624647_6624891_+","chr7_6624647_6624891","ZDHHC4",0.0813563866960179,0.0489204480134629,0,0,0,0
"chr7_8062113_8099878_+","chr7_8062113_8099878","GLCCI1",0,0.0489204480134629,0,0,0,0
"chr7_11101418_11151094_+","chr7_11101418_11151094","PHF14",0.0813563866960179,0.0489204480134629,0,0,0,0
"chr7_11675757_11676588_-","chr7_11675757_11676588","THSD7A",0,0,0.0470934610470322,0,0,0
"chr7_17929986_17937069_-","chr7_17929986_17937069","SNX13",0.0406781933480089,0,0,0,0,0
"chr7_23163396_23183644_+","chr7_23163396_23183644","KLHL7",0,0,0.0706401915705483,0,0,0
"chr7_24659671_24720139_+","chr7_24659671_24720139","MPP6",0,0.0733806720201944,0.0470934610470322,0,0,0
"chr7_24663285_24681487_+","chr7_24663285_24681487","MPP6",0.0610172900220134,0.0733806720201944,0,0,0,0
"chr7_24681335_24690331_+","chr7_24681335_24690331","MPP6",0.0406781933480089,0,0,0,0,0
"chr7_24703209_24720139_+","chr7_24703209_24720139","MPP6",0.0406781933480089,0,0,0,0,0
"chr7_30876274_30880464_+","chr7_30876274_30880464","INMT-FAM188B",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr7_33388680_33427756_+","chr7_33388680_33427756","BBS9",0,0.0489204480134629,0,0.0509691633503581,0,0
"chr7_37136224_37172839_-","chr7_37136224_37172839","ELMO1",0,0,0,0.033979442233572,0,0
"chr7_40027198_40027857_+","chr7_40027198_40027857","CDK13",0.0813563866960179,0.146761344040389,0,0.0509691633503581,0.0401811543233978,0
"chr7_69364272_69364484_+","chr7_69364272_69364484","AUTS2",0,0.146761344040389,0.0706401915705483,0.033979442233572,0.0803623086467956,0
