"","Id","Gene symbol","FBN","H9_ESC"
"chr2_100065798_100081447_-","chr2_100065798_100081447","REV1",0.0468738351119571,0
"chr2_100078958_100081447_-","chr2_100078958_100081447","REV1",0.374990680895657,0.123917999147618
"chr2_100368683_100625394_-","chr2_100368683_100625394","AFF3",0.0117184587779893,0
"chr2_100623094_100625394_-","chr2_100623094_100625394","AFF3",0.0117184587779893,0
"chr2_100623094_100628033_-","chr2_100623094_100628033","AFF3",0.0351553763339678,0
"chr2_10101175_10105510_+","chr2_10101175_10105510","GRHL1",0.0234369175559785,0
"chr2_10104015_10104475_+","chr2_10104015_10104475","GRHL1",0.0117184587779893,0
"chr2_10186277_10188722_+","chr2_10186277_10188722","KLF11",0.0117184587779893,0
"chr2_101874253_101879153_+","chr2_101874253_101879153","CNOT11",0.0234369175559785,0
"chr2_101879001_101879153_+","chr2_101879001_101879153","CNOT11",0.0117184587779893,0
"chr2_101879001_101885598_+","chr2_101879001_101885598","CNOT11",0.0117184587779893,0
"chr2_101898321_101911643_-","chr2_101898321_101911643","RNF149",0.0468738351119571,0.0247835998295235
"chr2_102440390_102441891_+","chr2_102440390_102441891","MAP4K4",0.0117184587779893,0
"chr2_102493465_102493608_+","chr2_102493465_102493608","MAP4K4",0.0117184587779893,0
"chr2_102503550_102505397_+","chr2_102503550_102505397","MAP4K4",0.0234369175559785,0
"chr2_10281981_10282502_+","chr2_10281981_10282502","C2orf48",0.0117184587779893,0
"chr2_106739426_106782539_-","chr2_106739426_106782539","UXS1",0.0820292114459249,0
"chr2_106761646_106782539_-","chr2_106761646_106782539","UXS1",0,0.123917999147618
"chr2_107446522_107450602_-","chr2_107446522_107450602","ST6GAL2",0.0703107526679357,0
"chr2_107446522_107460490_-","chr2_107446522_107460490","ST6GAL2",0.281243010671743,0.0619589995738088
"chr2_1079204_1094096_+","chr2_1079204_1094096","SNTG2",0,0.0247835998295235
"chr2_109067484_109068922_+","chr2_109067484_109068922","GCC2",0.0117184587779893,0.0123917999147618
"chr2_109067484_109092306_+","chr2_109067484_109092306","GCC2",0.0117184587779893,0
"chr2_10928823_10930959_-","chr2_10928823_10930959","PDIA6",0,0.0123917999147618
"chr2_109288781_109289485_+","chr2_109288781_109289485","LIMS1",0.0117184587779893,0
"chr2_109356945_109368450_+","chr2_109356945_109368450","RANBP2",0.0117184587779893,0
"chr2_109388157_109389502_+","chr2_109388157_109389502","RANBP2",0.0703107526679357,0.0123917999147618
"chr2_109405308_109411177_+","chr2_109405308_109411177","CCDC138",0.0234369175559785,0
"chr2_109405308_109415042_+","chr2_109405308_109415042","CCDC138",0,0.0123917999147618
"chr2_109405308_109432561_+","chr2_109405308_109432561","CCDC138",0.0468738351119571,0.0247835998295235
"chr2_109408131_109421464_+","chr2_109408131_109421464","CCDC138",0.0234369175559785,0
"chr2_109408131_109429383_+","chr2_109408131_109429383","CCDC138",0.0117184587779893,0
"chr2_109408131_109432561_+","chr2_109408131_109432561","CCDC138",0.0234369175559785,0
"chr2_109408131_109473426_+","chr2_109408131_109473426","CCDC138",0.0351553763339678,0
"chr2_109455641_109463386_+","chr2_109455641_109463386","CCDC138",0.0234369175559785,0.0123917999147618
"chr2_109455641_109473426_+","chr2_109455641_109473426","CCDC138",0.0585922938899464,0
"chr2_109455641_109490045_+","chr2_109455641_109490045","CCDC138",0.0117184587779893,0
"chr2_110310664_110325553_-","chr2_110310664_110325553","40795",0.0117184587779893,0
"chr2_110321943_110323436_-","chr2_110321943_110323436","40795",0,0.0247835998295235
"chr2_110321943_110343415_-","chr2_110321943_110343415","40795",0.0117184587779893,0
"chr2_110321943_110350696_-","chr2_110321943_110350696","40795",0.0351553763339678,0.0371753997442853
"chr2_110325392_110332344_-","chr2_110325392_110332344","40795",0.0117184587779893,0
"chr2_110332158_110350696_-","chr2_110332158_110350696","40795",0.0117184587779893,0.0123917999147618
"chr2_110342703_110343415_-","chr2_110342703_110343415","40795",0.0117184587779893,0
"chr2_110342703_110350696_-","chr2_110342703_110350696","40795",0.0117184587779893,0.0123917999147618
"chr2_110901119_110917832_-","chr2_110901119_110917832","NPHP1",0,0.0123917999147618
"chr2_110901119_110919274_-","chr2_110901119_110919274","NPHP1",0.0117184587779893,0
"chr2_110917704_110927575_-","chr2_110917704_110927575","NPHP1",0.0117184587779893,0
"chr2_110919180_110920712_-","chr2_110919180_110920712","NPHP1",0.105466129001903,0
"chr2_111212428_111213132_-","chr2_111212428_111213132","LIMS3-LOC440895",0.0117184587779893,0
"chr2_111423840_111427130_-","chr2_111423840_111427130","BUB1",0.0117184587779893,0
"chr2_111423840_111431942_-","chr2_111423840_111431942","BUB1",0.0234369175559785,0
"chr2_111562840_111598982_+","chr2_111562840_111598982","ACOXL",0,0.0123917999147618
"chr2_111721201_111753581_+","chr2_111721201_111753581","ACOXL",0,0.0247835998295235
"chr2_112582543_112636548_-","chr2_112582543_112636548","ANAPC1",0.0117184587779893,0
"chr2_112592181_112596089_-","chr2_112592181_112596089","ANAPC1",0.0117184587779893,0
"chr2_112604715_112605442_-","chr2_112604715_112605442","ANAPC1",0.0117184587779893,0
"chr2_112686697_112687117_+","chr2_112686697_112687117","MERTK",0.0117184587779893,0
"chr2_112740419_112755053_+","chr2_112740419_112755053","MERTK",0,0.0123917999147618
"chr2_113057426_113057606_+","chr2_113057426_113057606","ZC3H6",0.0117184587779893,0
"chr2_113243494_113251952_+","chr2_113243494_113251952","TTL",0.0117184587779893,0
"chr2_113251720_113260758_+","chr2_113251720_113260758","TTL",0,0.0123917999147618
"chr2_113258783_113260758_+","chr2_113258783_113260758","TTL",0.0585922938899464,0
"chr2_113260489_113260758_+","chr2_113260489_113260758","TTL",0.0117184587779893,0
"chr2_113405230_113410375_+","chr2_113405230_113410375","SLC20A1",0,0.0123917999147618
"chr2_11341083_11362300_-","chr2_11341083_11362300","ROCK2",0.0117184587779893,0
"chr2_11347852_11348573_-","chr2_11347852_11348573","ROCK2",0.0117184587779893,0
"chr2_11361324_11364586_-","chr2_11361324_11364586","ROCK2",0.0117184587779893,0
"chr2_114202541_114212355_+","chr2_114202541_114212355","CBWD2",0.0351553763339678,0.0123917999147618
"chr2_114486978_114493435_-","chr2_114486978_114493435","SLC35F5",0.0117184587779893,0
"chr2_114501290_114512883_-","chr2_114501290_114512883","SLC35F5",0,0.0123917999147618
"chr2_114670749_114674585_+","chr2_114670749_114674585","ACTR3",0,0.0123917999147618
"chr2_114674461_114709422_+","chr2_114674461_114709422","ACTR3",0.0117184587779893,0
"chr2_114688878_114699936_+","chr2_114688878_114699936","ACTR3",0.0117184587779893,0
"chr2_114691856_114713283_+","chr2_114691856_114713283","ACTR3",0,0.0123917999147618
"chr2_11595468_11597359_-","chr2_11595468_11597359","E2F6",0.0117184587779893,0
"chr2_116066815_116101488_+","chr2_116066815_116101488","DPP10",0.0585922938899464,0.0247835998295235
"chr2_116572369_116573305_+","chr2_116572369_116573305","DPP10",0,0.0123917999147618
"chr2_11706606_11716661_+","chr2_11706606_11716661","GREB1",0.0117184587779893,0
"chr2_11905659_11907984_+","chr2_11905659_11907984","LPIN1",0.0351553763339678,0
"chr2_11905659_11911805_+","chr2_11905659_11911805","LPIN1",0.0117184587779893,0
"chr2_11905659_11924048_+","chr2_11905659_11924048","LPIN1",0.0234369175559785,0
"chr2_120069198_120097937_-","chr2_120069198_120097937","C2orf76",0.0117184587779893,0
"chr2_120317265_120317602_+","chr2_120317265_120317602","PCDP1",0.0117184587779893,0
"chr2_120639362_120640199_+","chr2_120639362_120640199","PTPN4",0.0234369175559785,0.0123917999147618
"chr2_120658294_120692534_+","chr2_120658294_120692534","PTPN4",0.0117184587779893,0
"chr2_120677645_120684242_+","chr2_120677645_120684242","PTPN4",0,0.0123917999147618
"chr2_120677645_120692534_+","chr2_120677645_120692534","PTPN4",0.0351553763339678,0
"chr2_120684174_120692534_+","chr2_120684174_120692534","PTPN4",0.0117184587779893,0
"chr2_120684174_120702816_+","chr2_120684174_120702816","PTPN4",0.0117184587779893,0
"chr2_120684174_120709705_+","chr2_120684174_120709705","PTPN4",0.0117184587779893,0
"chr2_120684174_120725548_+","chr2_120684174_120725548","PTPN4",0.0117184587779893,0
"chr2_120690000_120725548_+","chr2_120690000_120725548","PTPN4",0,0.0247835998295235
"chr2_120709549_120725548_+","chr2_120709549_120725548","PTPN4",0.0117184587779893,0
"chr2_120720192_120725548_+","chr2_120720192_120725548","PTPN4",0,0.0123917999147618
"chr2_120830754_120836157_+","chr2_120830754_120836157","EPB41L5",0.105466129001903,0
"chr2_120885264_120903865_+","chr2_120885264_120903865","EPB41L5",0.0468738351119571,0
"chr2_122120748_122125407_-","chr2_122120748_122125407","CLASP1",0,0.0123917999147618
"chr2_122154716_122168545_-","chr2_122154716_122168545","CLASP1",0.0234369175559785,0
"chr2_122168442_122216551_-","chr2_122168442_122216551","CLASP1",0.0117184587779893,0
"chr2_122182715_122220181_-","chr2_122182715_122220181","CLASP1",0.0117184587779893,0
"chr2_122184980_122216551_-","chr2_122184980_122216551","CLASP1",0.0117184587779893,0
"chr2_122204913_122216551_-","chr2_122204913_122216551","CLASP1",0.0117184587779893,0
"chr2_122206529_122217701_-","chr2_122206529_122217701","CLASP1",0.0117184587779893,0
"chr2_122215263_122216551_-","chr2_122215263_122216551","CLASP1",0.0703107526679357,0
"chr2_122260743_122287901_-","chr2_122260743_122287901","CLASP1",0.105466129001903,0
"chr2_122283421_122285466_-","chr2_122283421_122285466","CLASP1",0.0117184587779893,0
"chr2_122363277_122363756_-","chr2_122363277_122363756","CLASP1",0.246087634337775,0.0867425994033324
"chr2_122514816_122519100_+","chr2_122514816_122519100","TSN",0.0234369175559785,0
"chr2_122514816_122520660_+","chr2_122514816_122520660","TSN",0.0234369175559785,0
"chr2_124979282_124999970_+","chr2_124979282_124999970","CNTNAP5",0.117184587779893,0
"chr2_124979282_125660677_+","chr2_124979282_125660677","CNTNAP5",0.0117184587779893,0
"chr2_125175020_125367497_+","chr2_125175020_125367497","CNTNAP5",0.0117184587779893,0
"chr2_125232316_125285033_+","chr2_125232316_125285033","CNTNAP5",0.0117184587779893,0
"chr2_125521249_125555897_+","chr2_125521249_125555897","CNTNAP5",0.0351553763339678,0
"chr2_125530376_125555897_+","chr2_125530376_125555897","CNTNAP5",0.0351553763339678,0
"chr2_127952911_127961147_-","chr2_127952911_127961147","CYP27C1",0.0117184587779893,0
"chr2_128075205_128088081_-","chr2_128075205_128088081","MAP3K2",0.0117184587779893,0
"chr2_128083304_128088081_-","chr2_128083304_128088081","MAP3K2",0.0117184587779893,0
"chr2_128520636_128528578_-","chr2_128520636_128528578","WDR33",0.0117184587779893,0
"chr2_128747138_128747440_-","chr2_128747138_128747440","SAP130",0.0117184587779893,0
"chr2_128747138_128754065_-","chr2_128747138_128754065","SAP130",0,0.0123917999147618
"chr2_128750761_128754065_-","chr2_128750761_128754065","SAP130",0.0820292114459249,0
"chr2_128767843_128772488_-","chr2_128767843_128772488","SAP130",0.0117184587779893,0
"chr2_128855003_128861588_+","chr2_128855003_128861588","UGGT1",0.0117184587779893,0.0123917999147618
"chr2_128855003_128880820_+","chr2_128855003_128880820","UGGT1",0.0117184587779893,0
"chr2_128922304_128928858_+","chr2_128922304_128928858","UGGT1",0.0703107526679357,0
"chr2_128944257_128945188_+","chr2_128944257_128945188","UGGT1",0.0117184587779893,0
"chr2_131829428_131840230_-","chr2_131829428_131840230","FAM168B",0.0117184587779893,0
"chr2_131890475_131897848_+","chr2_131890475_131897848","PLEKHB2",0.0117184587779893,0
"chr2_133538625_133547778_-","chr2_133538625_133547778","NCKAP5",0.0117184587779893,0
"chr2_135075100_135076310_+","chr2_135075100_135076310","MGAT5",0.175776881669839,0.0495671996590471
"chr2_135075100_135119979_+","chr2_135075100_135119979","MGAT5",0.0117184587779893,0
"chr2_135694411_135696632_+","chr2_135694411_135696632","CCNT2",0.0351553763339678,0
"chr2_135694411_135705469_+","chr2_135694411_135705469","CCNT2",0.0117184587779893,0
"chr2_135743370_135745823_-","chr2_135743370_135745823","MAP3K19",0.0117184587779893,0
"chr2_135848568_135851263_+","chr2_135848568_135851263","RAB3GAP1",0.175776881669839,0.0495671996590471
"chr2_135878389_135881816_+","chr2_135878389_135881816","RAB3GAP1",0.0468738351119571,0
"chr2_135887565_135893502_+","chr2_135887565_135893502","RAB3GAP1",0,0.0123917999147618
"chr2_135907939_135911446_+","chr2_135907939_135911446","RAB3GAP1",0,0.0123917999147618
"chr2_135965004_135966548_-","chr2_135965004_135966548","ZRANB3",0.0117184587779893,0
"chr2_136360070_136362586_+","chr2_136360070_136362586","R3HDM1",0.0937476702239142,0.0247835998295235
"chr2_136360070_136418963_+","chr2_136360070_136418963","R3HDM1",0.0117184587779893,0
"chr2_136379064_136437894_+","chr2_136379064_136437894","R3HDM1",0.0234369175559785,0.0247835998295235
"chr2_136380224_136403097_+","chr2_136380224_136403097","R3HDM1",0,0.0123917999147618
"chr2_136389288_136409602_+","chr2_136389288_136409602","R3HDM1",0.0234369175559785,0
"chr2_136396309_136396692_+","chr2_136396309_136396692","R3HDM1",0.0234369175559785,0
"chr2_136399106_136437894_+","chr2_136399106_136437894","R3HDM1",0.0117184587779893,0
"chr2_136402949_136433056_+","chr2_136402949_136433056","R3HDM1",0.0117184587779893,0
"chr2_136418840_136437894_+","chr2_136418840_136437894","R3HDM1",0.0234369175559785,0
"chr2_136418840_136473264_+","chr2_136418840_136473264","R3HDM1",0.0117184587779893,0
"chr2_136432902_136437894_+","chr2_136432902_136437894","R3HDM1",0.210932258003807,0
"chr2_136467003_136467801_+","chr2_136467003_136467801","R3HDM1",0.0468738351119571,0
"chr2_136505837_136519481_+","chr2_136505837_136519481","UBXN4",0.0117184587779893,0
"chr2_136505837_136528305_+","chr2_136505837_136528305","UBXN4",0.0117184587779893,0
"chr2_136505837_136530117_+","chr2_136505837_136530117","UBXN4",0.0351553763339678,0
"chr2_136505837_136533921_+","chr2_136505837_136533921","UBXN4",0,0.0123917999147618
"chr2_136513087_136528305_+","chr2_136513087_136528305","UBXN4",0.0234369175559785,0
"chr2_136620177_136622733_-","chr2_136620177_136622733","MCM6",0.0351553763339678,0
"chr2_137988614_138000142_+","chr2_137988614_138000142","THSD7B",0.0117184587779893,0
"chr2_142567848_142567970_-","chr2_142567848_142567970","LRP1B",0.0117184587779893,0
"chr2_144966170_144969146_-","chr2_144966170_144969146","GTDC1",0.140621505335871,0.0371753997442853
"chr2_144966170_144993304_-","chr2_144966170_144993304","GTDC1",0.0585922938899464,0
"chr2_144966170_145075155_-","chr2_144966170_145075155","GTDC1",0.0117184587779893,0
"chr2_148653870_148657136_+","chr2_148653870_148657136","ACVR2A",0.0117184587779893,0
"chr2_148653870_148657467_+","chr2_148653870_148657467","ACVR2A",0.609359856455442,0.0867425994033324
"chr2_148730308_148733544_-","chr2_148730308_148733544","ORC4",0.351553763339678,0.0495671996590471
"chr2_148730308_148739650_-","chr2_148730308_148739650","ORC4",0.210932258003807,0.0247835998295235
"chr2_148990814_149099905_+","chr2_148990814_149099905","MBD5",0.0234369175559785,0
"chr2_149240679_149243519_+","chr2_149240679_149243519","MBD5",0.0117184587779893,0
"chr2_149501191_149528956_+","chr2_149501191_149528956","EPC2",0.0117184587779893,0
"chr2_149541166_149542570_+","chr2_149541166_149542570","EPC2",0.0117184587779893,0
"chr2_149679706_149686923_+","chr2_149679706_149686923","KIF5C",0.0234369175559785,0
"chr2_149679706_149799274_+","chr2_149679706_149799274","KIF5C",0.0117184587779893,0
"chr2_149803413_149818633_+","chr2_149803413_149818633","KIF5C",0.0234369175559785,0
"chr2_149840134_149851052_+","chr2_149840134_149851052","KIF5C",0.0234369175559785,0
"chr2_149847524_149847712_+","chr2_149847524_149847712","KIF5C",0.0117184587779893,0
"chr2_150294152_150305661_+","chr2_150294152_150305661","LYPD6",0.0117184587779893,0
"chr2_151328141_151343969_-","chr2_151328141_151343969","RND3",0,0.0123917999147618
"chr2_152285298_152303089_+","chr2_152285298_152303089","RIF1",0.0117184587779893,0.0123917999147618
"chr2_152295198_152300223_+","chr2_152295198_152300223","RIF1",0.0234369175559785,0
"chr2_152296541_152303089_+","chr2_152296541_152303089","RIF1",0,0.0123917999147618
"chr2_152980280_153006743_-","chr2_152980280_153006743","STAM2",0.0351553763339678,0
"chr2_153000341_153006743_-","chr2_153000341_153006743","STAM2",0.0117184587779893,0.0123917999147618
"chr2_153399253_153437563_+","chr2_153399253_153437563","FMNL2",0.0351553763339678,0
"chr2_153431650_153437563_+","chr2_153431650_153437563","FMNL2",0.0937476702239142,0.0371753997442853
"chr2_153435402_153497428_+","chr2_153435402_153497428","FMNL2",0.0117184587779893,0
"chr2_153483039_153486419_+","chr2_153483039_153486419","FMNL2",0,0.0123917999147618
"chr2_15358897_15359092_-","chr2_15358897_15359092","NBAS",0,0.0123917999147618
"chr2_15415608_15432890_-","chr2_15415608_15432890","NBAS",0.0117184587779893,0
"chr2_15432661_15470889_-","chr2_15432661_15470889","NBAS",0.0117184587779893,0
"chr2_15448340_15470889_-","chr2_15448340_15470889","NBAS",0.0117184587779893,0
"chr2_15467874_15470889_-","chr2_15467874_15470889","NBAS",0.0117184587779893,0
"chr2_154757449_154801152_+","chr2_154757449_154801152","GALNT13",0.0351553763339678,0.0123917999147618
"chr2_154757449_154997018_+","chr2_154757449_154997018","GALNT13",0,0.0123917999147618
"chr2_154757449_155158102_+","chr2_154757449_155158102","GALNT13",0.0117184587779893,0
"chr2_15506704_15618413_-","chr2_15506704_15618413","NBAS",0.0117184587779893,0
"chr2_15514732_15567918_-","chr2_15514732_15567918","NBAS",0.0351553763339678,0
"chr2_15534351_15536599_-","chr2_15534351_15536599","NBAS",0.0234369175559785,0
"chr2_15534351_15557836_-","chr2_15534351_15557836","NBAS",0.0117184587779893,0
"chr2_15534351_15567918_-","chr2_15534351_15567918","NBAS",0.0117184587779893,0
"chr2_15534351_15618413_-","chr2_15534351_15618413","NBAS",0.0117184587779893,0
"chr2_15534351_15698758_-","chr2_15534351_15698758","NBAS",0.0117184587779893,0
"chr2_15542292_15651474_-","chr2_15542292_15651474","NBAS",0.0234369175559785,0
"chr2_15555670_15651474_-","chr2_15555670_15651474","NBAS",0.0234369175559785,0
"chr2_15564439_15651474_-","chr2_15564439_15651474","NBAS",0.0351553763339678,0.0123917999147618
"chr2_15601325_15618413_-","chr2_15601325_15618413","NBAS",0.0820292114459249,0
"chr2_15601325_15644337_-","chr2_15601325_15644337","NBAS",0.0117184587779893,0
"chr2_15601325_15651474_-","chr2_15601325_15651474","NBAS",0.0468738351119571,0
"chr2_15629018_15651474_-","chr2_15629018_15651474","NBAS",0.0585922938899464,0.0123917999147618
"chr2_15629018_15679480_-","chr2_15629018_15679480","NBAS",0.0117184587779893,0.0123917999147618
"chr2_15674667_15679480_-","chr2_15674667_15679480","NBAS",0.0117184587779893,0
"chr2_15691617_15698758_-","chr2_15691617_15698758","NBAS",0.117184587779893,0
"chr2_15735269_15735677_+","chr2_15735269_15735677","DDX1",0.0117184587779893,0
