"","Id","Gene","SRR5817025_2242-1_Hepa_Day_96","SRR5817026_2242-1_Hepa_Day_102","SRR5817027_2242-1_Hepa_Day_120","SRR5817028_2242-1_Hepa_Day_137","SRR5817029_2242-1_Hepa_Day_172","SRR5817030_2242-1_Hepa_Day_193","SRR5817031_2242-1_Hepa_Day_224","SRR5817032_2242-1_Hepa_Day_295","SRR5817033_2242-1_Hepa_Day_377","SRR5817034_2242-1_Hepa_Day_450","SRR5817035_2242-1_Hepa_Day_495","SRR5817036_8858-1_Hepa_Day_180","SRR5817037_8858-3_Hepa_Day_100","SRR5817038_8858-3_Hepa_Day_130","SRR5817039_8858-1_Thy1_Day_82","SRR5817040_8858-1_Thy1_Day_93","SRR5817041_8858-1_Thy1_Day_100","SRR5817042_8858-1_Thy1_Day_450","SRR5817043_2242-1_Thy1_Day_100","SRR5817044_2242-1_Thy1_Day_160","SRR5817045_2242-1_Thy1_Day_160b","SRR5817046_2242-1_Thy1_Day_250"
"chr2_214174783_214239843_+","chr2_214174783_214239843","SPAG16",0.0212926195734961,0,0.0177395480268283,0,0,0.0525970005718872,0,0.0225327825510098,0,0.0944413074190163,0.0836833459011772,0.0428741326509372,0,0,0,0.028011126803878,0,0,0,0,0.0614305837628585,0
"chr2_215617171_215657169_-","chr2_215617171_215657169","BARD1",0.0212926195734961,0,0,0,0,0,0,0,0.0293665704177321,0,0,0.128622397952812,0,0,0,0,0,0,0,0,0,0
"chr2_215617171_215661841_-","chr2_215617171_215661841","BARD1",0,0,0.0532186440804849,0.0274455885717447,0,0,0,0.0225327825510098,0,0,0.0278944486337257,0.471615459160309,0,0,0,0,0,0.0904471171835564,0,0,0.0307152918814293,0
"chr2_215632206_215646233_-","chr2_215632206_215646233","BARD1",0.0212926195734961,0,0,0.0274455885717447,0,0,0,0,0,0,0,0,0.148753055201813,0,0,0,0,0,0,0,0.0921458756442878,0
"chr2_215632206_215657169_-","chr2_215632206_215657169","BARD1",0,0.0921709998788412,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14160737015383,0,0.0614305837628585,0
"chr2_215632206_215661841_+","chr2_215632206_215661841","not_annotated",0,0.0230427499697103,0.0532186440804849,0.0823367657152342,0.0222228735993395,0,0,0.0225327825510098,0,0,0,0.0857482653018744,0,0,0,0,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr2_215645284_215661841_+","chr2_215645284_215661841","not_annotated",0,0,0.0177395480268283,0,0,0,0.239741010184108,0,0,0,0,0.0857482653018744,0,0,0,0,0,0,0,0,0,0
"chr2_215657021_215661841_-","chr2_215657021_215661841","BARD1",0,0.0230427499697103,0,0,0,0,0,0,0,0,0,0.0857482653018744,0,0,0,0,0,0,0.0472024567179433,0,0.0307152918814293,0
"chr2_223084859_223097002_+","chr2_223084859_223097002","not_annotated",0,0,0.656363276992647,0,0,0,0,0.0225327825510098,0,0,0,0.0428741326509372,0.148753055201813,0,0,0,0,0.0602980781223709,0,0,0,0
"chr2_223478530_223489198_+","chr2_223478530_223489198","not_annotated",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0,0
"chr2_223494832_223513514_+","chr2_223494832_223513514","not_annotated",0,0.0460854999394206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr2_223752548_223773868_+","chr2_223752548_223773868","ACSL3",0,0.0230427499697103,0.0532186440804849,0,0,0,0,0,0,0,0.0278944486337257,0.0857482653018744,0,0,0,0.14005563401939,0,0,0,0,0.0307152918814293,0
"chr2_223765392_223773868_+","chr2_223765392_223773868","ACSL3",0,0,0.10643728816097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0.0921458756442878,0
"chr2_223765392_223783920_+","chr2_223765392_223783920","ACSL3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0.14160737015383,1.0058630078288,0,0
"chr2_223765392_223799405_+","chr2_223765392_223799405","ACSL3",0.0212926195734961,0.0230427499697103,0,0.0274455885717447,0,0,0.0299676262730135,0.0225327825510098,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0.0614305837628585,0.513236102464508
"chr2_223773451_223783920_+","chr2_223773451_223783920","ACSL3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0.0904471171835564,0,0,0,0
"chr2_225651739_225672803_-","chr2_225651739_225672803","DOCK10",0,0,0,0.0823367657152342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0,0
"chr2_225738713_225751248_+","chr2_225738713_225751248","not_annotated",0,0,0.0354790960536566,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr2_227729320_227779067_+","chr2_227729320_227779067","RHBDD1",0.0212926195734961,0,0,0.164673531430468,0,0,0,0,0.0293665704177321,0,0.0278944486337257,0,0,0,0.16199826370261,0,0,0,0,0,0,0
"chr2_228356263_228389631_+","chr2_228356263_228389631","AGFG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0.153576459407146,0
"chr2_228881122_228884872_-","chr2_228881122_228884872","SPHKAP",0,0,0,0.0548911771434895,0,0,0,0,0.0293665704177321,0,0,0,0.297506110403625,0,0.323996527405219,0.532211409273683,0,0.241192312489484,0.613631937333263,0,0.368583502577151,0.410588881971607
"chr2_230701564_230725247_-","chr2_230701564_230725247","TRIP12",0.0425852391469921,0.115213749848552,0.0354790960536566,0,0.0222228735993395,0.105194001143774,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0.0904471171835564,0.236012283589717,0,0.0921458756442878,0
"chr2_230701564_230744844_+","chr2_230701564_230744844","not_annotated",0.0212926195734961,0,0.0177395480268283,0,0,0,0.0599352525460271,0.0225327825510098,0,0,0.0278944486337257,0.0857482653018744,0,0,0,0,0,0,0.188809826871773,0.335287669276266,0.0307152918814293,0
"chr2_230705538_230725247_-","chr2_230705538_230725247","TRIP12",0,0,0,0.0274455885717447,0,0,0,0,0,0,0,0.0857482653018744,0,0,0,0,0,0,0,0,0,0
"chr2_230723488_230725247_+","chr2_230723488_230725247","not_annotated",0.10646309786748,0,0.0177395480268283,0,0,0.131492501429718,0,0.0675983476530293,0.0880997112531964,0,0.0278944486337257,0,0.148753055201813,0,0.0539994212342032,0.028011126803878,0,0.0904471171835564,0.236012283589717,0,0.706451713272873,0
"chr2_230723488_230744844_-","chr2_230723488_230744844","TRIP12",0.149048337014472,0.230427499697103,0.10643728816097,0.0274455885717447,0,0.236686502573492,0.0599352525460271,0.0225327825510098,0.176199422506393,0.0944413074190163,0.362627832238434,1.24334984687718,0.297506110403625,42.317718701838,0,0,0,0.0904471171835564,0.755239307487093,0.167643834638133,0.675736421391444,0.205294440985803
"chr2_231931620_231951895_-","chr2_231931620_231951895","not_annotated",0,0,0,0,0,0,0,0,0.0880997112531964,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr2_231940225_231951895_+","chr2_231940225_231951895","PSMD1",0.0212926195734961,0.0230427499697103,0.0532186440804849,0.0274455885717447,0,0.0525970005718872,0,0.0450655651020195,0.0880997112531964,0,0,0.171496530603749,0,0,0,0,0,0.0602980781223709,0.0472024567179433,0.335287669276266,0.39929879445858,0
"chr2_232079544_232081506_+","chr2_232079544_232081506","ARMC9",0,0,0,0,0.0666686207980185,0,0,0,0,0,0,0.128622397952812,0,0,0,0,0,0,0,0,0,0
"chr2_232325380_232326283_-","chr2_232325380_232326283","NCL",0,0,0,0.0823367657152342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0.0614305837628585,0
"chr2_232325380_232326361_-","chr2_232325380_232326361","NCL",0,0,0,0,0,0,0,0,0,0.0944413074190163,0,0.214370663254686,0,0,0,0.0840333804116341,0,0,0.0472024567179433,0,0.0614305837628585,0
"chr2_233421126_233431924_-","chr2_233421126_233431924","not_annotated",0,0,0,0,0.0222228735993395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr2_239090706_239093928_-","chr2_239090706_239093928","ILKAP",0,0.0460854999394206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0.0472024567179433,0,0.0307152918814293,0
"chr2_239237327_239242676_-","chr2_239237327_239242676","not_annotated",0,0,0,0,0,0,0,0.0450655651020195,0,0,0,0,0.148753055201813,0,0,0,0,0,0,0,0,0
"chr2_23977049_24011517_-","chr2_23977049_24011517","ATAD2B",0,0,0,0,0.0666686207980185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr2_23985079_24046439_-","chr2_23985079_24046439","ATAD2B",0,0,0,0,0,0,0.0299676262730135,0,0,0,0,0,0,0,0.107998842468406,0,0,0.0301490390611855,0,0,0,0
"chr2_24005739_24046439_+","chr2_24005739_24046439","not_annotated",0.0212926195734961,0.0691282499091309,0,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0,0,0,0,0
"chr2_24021008_24046439_-","chr2_24021008_24046439","ATAD2B",0,0.0230427499697103,0.0354790960536566,0,0.177782988794716,0,0,0,0,0,0.0278944486337257,0,0.297506110403625,0,0,0.028011126803878,0,0,0,0,0.0307152918814293,0
"chr2_24021008_24056948_-","chr2_24021008_24056948","ATAD2B",0.0212926195734961,0,0,0,0.044445747198679,0,0,0.0450655651020195,0,0,0,0,0,0,0.16199826370261,0,0,0,0,0,0.0307152918814293,0
"chr2_24080285_24118840_+","chr2_24080285_24118840","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0.0944049134358866,0,0.0307152918814293,0
"chr2_240929491_240946787_-","chr2_240929491_240946787","NDUFA10",0.0425852391469921,0,0.0177395480268283,0,0,0.0262985002859436,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0.410588881971607
"chr2_240929491_240954277_+","chr2_240929491_240954277","not_annotated",0,0,0.0532186440804849,0,0.0666686207980185,0,0,0,0,0,0,0,0.446259165605438,0,0,0,0,0,0,0,0,0
"chr2_240929491_240961757_+","chr2_240929491_240961757","not_annotated",0,0,0.0532186440804849,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0.16199826370261,0.0840333804116341,0,0.0301490390611855,0,0,0.0307152918814293,0
"chr2_24181171_24207701_+","chr2_24181171_24207701","UBXN2A",0,0,0.0532186440804849,0,0,0,0.0599352525460271,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0.0921458756442878,0
"chr2_24194146_24207701_-","chr2_24194146_24207701","not_annotated",0.0425852391469921,0,0,0,0.044445747198679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr2_242292660_242293045_+","chr2_242292660_242293045","SEPT2",0,0.0230427499697103,0,0,0,0,0,0,0,0,0.0836833459011772,0,0,0,0,0,0,0,0,0,0,0
"chr2_243056790_243064606_-","chr2_243056790_243064606","CICP10",0,0.0230427499697103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0,0,0,0,0
"chr2_24521534_24523040_-","chr2_24521534_24523040","ITSN2",0,0,0,0,0,0,0,0.0225327825510098,0,0.0944413074190163,0.0278944486337257,0,0,0,0,0,0,0.0301490390611855,0,0,0.0614305837628585,0
"chr2_24777258_24807429_+","chr2_24777258_24807429","NCOA1",0.0212926195734961,0.138256499818262,0.0709581921073132,0,0,0,0,0.0225327825510098,0,0,0.0557888972674514,0,0,0,0.0539994212342032,0,0,0.0301490390611855,0,0,0.0614305837628585,0
"chr2_24786773_24807429_+","chr2_24786773_24807429","NCOA1",0.0212926195734961,0.0230427499697103,0,0,0,0.0262985002859436,0,0.0225327825510098,0,0,0.0278944486337257,0,0,0,0,0.0560222536077561,0,0.0301490390611855,0,0,0,0
"chr2_24786773_24881635_+","chr2_24786773_24881635","NCOA1",0,0.0691282499091309,0,0,0,0.0525970005718872,0,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr2_24787164_24896332_+","chr2_24787164_24896332","NCOA1",0.0212926195734961,0,0.124176836187798,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0,0
"chr2_24866835_24896332_+","chr2_24866835_24896332","NCOA1",0,0,0.0177395480268283,0.0823367657152342,0,0,0,0.0901311302040391,0,0,0,0,0.148753055201813,0,0,0,0,0.0301490390611855,0.330417197025603,0,0.0614305837628585,0
"chr2_24866835_24905997_-","chr2_24866835_24905997","not_annotated",0.0425852391469921,0.0460854999394206,0.0354790960536566,0.0548911771434895,0,0,0,0,0,0.0944413074190163,0.0278944486337257,0.0428741326509372,0.297506110403625,0,0,0.0560222536077561,0,0.0301490390611855,0.0944049134358866,0.335287669276266,0,0
"chr2_25799707_25851253_-","chr2_25799707_25851253","DTNB",0,0,0.0354790960536566,0,0,0,0,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr2_25799707_25861963_+","chr2_25799707_25861963","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0.0857482653018744,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr2_25972565_25994409_-","chr2_25972565_25994409","ASXL2",0.0425852391469921,0,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr2_25976403_25994409_-","chr2_25976403_25994409","ASXL2",0,0,0,0,0,0,0,0.0675983476530293,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr2_26644156_26654874_-","chr2_26644156_26654874","not_annotated",0,0.0460854999394206,0,0.384238240004426,0.044445747198679,0.131492501429718,0,0,0.0293665704177321,0,0.0557888972674514,0,0,0,0.107998842468406,0,0,0,0,0,0,0
"chr2_26652496_26654874_-","chr2_26652496_26654874","not_annotated",0.0212926195734961,0,0,0.0548911771434895,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr2_27693795_27695229_+","chr2_27693795_27695229","not_annotated",0,0.0460854999394206,0,0,0,0.0262985002859436,0,0,0,0,0.0557888972674514,0,0,0,0,0,0,0,0.0472024567179433,0,0,0
"chr2_32312564_32341281_+","chr2_32312564_32341281","SPAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904471171835564,0.0472024567179433,0,0,0
"chr2_32312564_32353548_-","chr2_32312564_32353548","AL121655.1",0,0,0,0,0,0,0,0,0,0,0.0557888972674514,0,0,0,0,0.0560222536077561,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr2_32312564_32372327_+","chr2_32312564_32372327","SPAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5029315039144,0.0307152918814293,0
"chr2_32323865_32341281_+","chr2_32323865_32341281","SPAST",0,0.0460854999394206,0.0177395480268283,0,0.044445747198679,0,0.0899028788190406,0,0,0,0.0557888972674514,0,0,0,0.107998842468406,0.028011126803878,0,0.0301490390611855,0.0944049134358866,0,0.491444670102868,0
"chr2_32323865_32353548_-","chr2_32323865_32353548","not_annotated",0,0,0,0,0,0,0.0899028788190406,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0.184291751288576,0
"chr2_32323865_32372327_+","chr2_32323865_32372327","SPAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0,0,0,0.0614305837628585,0
"chr2_32323867_32372327_+","chr2_32323867_32372327","SPAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0.0602980781223709,0,0,0,0
"chr2_32323870_32341281_+","chr2_32323870_32341281","SPAST",0.0425852391469921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0.0301490390611855,0,0,0.122861167525717,0.307941661478705
"chr2_32339707_32341281_+","chr2_32339707_32341281","SPAST",0,0,0.0177395480268283,0,0.155560115195377,0.0788955008578308,0,0.0675983476530293,0,0.0944413074190163,0.0278944486337257,0,0,0,0.0539994212342032,0.0560222536077561,0,0.120596156244742,0.0944049134358866,0,0.368583502577151,0
"chr2_32339707_32353548_+","chr2_32339707_32353548","SPAST",0.0425852391469921,0.0460854999394206,0.0177395480268283,0,0,0.0525970005718872,0,0,0,0,0,0,0,0,0,0.112044507215512,0,0.120596156244742,0,0,0.153576459407146,0.102647220492902
"chr2_32339707_32368484_+","chr2_32339707_32368484","SPAST",0,0.0230427499697103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0,0,0,0,0
"chr2_32602656_32620661_-","chr2_32602656_32620661","BIRC6-AS1",0,0.0230427499697103,0.0354790960536566,0,0,0,0.119870505092054,0,0.0293665704177321,0,0.0557888972674514,0,0,0,0,0,0,0,0,0,0,0
"chr2_32602656_32631625_-","chr2_32602656_32631625","BIRC6-AS1",0,0,0,0,0,0,0,0,0.0293665704177321,0,0,0,0,0,0,0.0560222536077561,0,0.0301490390611855,0,0,0,0
"chr2_32602656_32641231_-","chr2_32602656_32641231","BIRC6-AS1",0.0212926195734961,0,0,0,0.088891494397358,0.105194001143774,0.0299676262730135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr2_32688262_32690232_-","chr2_32688262_32690232","not_annotated",0,0,0,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0.16199826370261,0,0,0,0,0,0.0307152918814293,0
"chr2_32703703_32707650_-","chr2_32703703_32707650","not_annotated",0,0,0,0,0,0,0,0.0450655651020195,0,0,0.0278944486337257,0,0,0,0,0.0560222536077561,0,0.0301490390611855,0,0,0,0
"chr2_32703703_32718734_-","chr2_32703703_32718734","not_annotated",0.0638778587204882,0.0230427499697103,0,0,0,0,0,0,0,0,0,0.0428741326509372,0,0,0,0,0,0,0,0.167643834638133,0.0307152918814293,0
"chr2_32703703_32725176_+","chr2_32703703_32725176","BIRC6",0,0.0230427499697103,0,0,0,0,0,0.0225327825510098,0.0293665704177321,0,0.0278944486337257,0.0428741326509372,0,0,0,0.0840333804116341,0,0.0301490390611855,0,0.167643834638133,0,0
"chr2_32703703_32728303_-","chr2_32703703_32728303","not_annotated",0,0.0921709998788412,0,0,0,0,0,0,0,0.0944413074190163,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr2_32703703_32730272_-","chr2_32703703_32730272","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0.0428741326509372,0.446259165605438,0,0,0,0,0,0,0,0,0
"chr2_32703703_32733326_-","chr2_32703703_32733326","not_annotated",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0,0
"chr2_32703703_32735061_+","chr2_32703703_32735061","BIRC6",0,0.0460854999394206,0,0,0.088891494397358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr2_32855590_32927987_-","chr2_32855590_32927987","not_annotated",0,0.0921709998788412,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr2_37105034_37121176_+","chr2_37105034_37121176","not_annotated",0,0,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0.14160737015383,0,0,0
"chr2_37259772_37268435_-","chr2_37259772_37268435","HEATR5B",0,0,0,0,0,0,0,0.0675983476530293,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr2_37264998_37268435_+","chr2_37264998_37268435","not_annotated",0,0,0,0,0,0,0,0,0.0587331408354642,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr2_37285594_37296073_-","chr2_37285594_37296073","HEATR5B",0,0,0,0,0,0,0.0299676262730135,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr2_37543380_37544322_-","chr2_37543380_37544322","PRKD3",0.0212926195734961,0,0.0354790960536566,0,0,0.184089502001605,0,0.0450655651020195,0.0293665704177321,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr2_38156405_38231359_+","chr2_38156405_38231359","FAM82A1",0.0212926195734961,0,0.0532186440804849,0.0548911771434895,0.088891494397358,0,0.119870505092054,0,0.0293665704177321,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0.102647220492902
"chr2_39278285_39294894_+","chr2_39278285_39294894","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0.148753055201813,0,0,0,0,0,0,0,0.122861167525717,0
"chr2_39492344_39526942_+","chr2_39492344_39526942","not_annotated",0.0425852391469921,0,0.0354790960536566,0,0,0.0788955008578308,0,0,0,0,0,0,0,0,0.16199826370261,0,0,0.0301490390611855,0.0944049134358866,0,0.0307152918814293,0
"chr2_39505548_39526942_+","chr2_39505548_39526942","not_annotated",0,0,0,0,0.0222228735993395,0,0.0599352525460271,0,0,0,0,0,0,0,0,0,0,0,0.14160737015383,0,0.0614305837628585,0
"chr2_39509654_39530258_+","chr2_39509654_39530258","not_annotated",0.0425852391469921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0.0614305837628585,0
"chr2_39513993_39515421_-","chr2_39513993_39515421","MAP4K3",0,0,0,0,0,0,0.149838131365068,0.0450655651020195,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr2_39513993_39517475_+","chr2_39513993_39517475","not_annotated",0,0,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0.0301490390611855,0,0,0.122861167525717,0
"chr2_39513993_39519967_-","chr2_39513993_39519967","MAP4K3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0.0904471171835564,0,0,0,0
"chr2_39564061_39564722_+","chr2_39564061_39564722","not_annotated",0.0212926195734961,0,0.0177395480268283,0,0.088891494397358,0.0262985002859436,0,0,0,0,0,0.0428741326509372,0,0,0,0.0560222536077561,0,0.0301490390611855,0.377619653743547,0,0.122861167525717,0
"chr2_40655613_40657441_-","chr2_40655613_40657441","SLC8A1",0.319389293602441,0.299555749606234,0.0354790960536566,0,0,0.262985002859436,0,0.112663912755049,0,0,0.0278944486337257,0.0857482653018744,0.743765276009063,0,0.16199826370261,0.168066760823268,0,0.33163942967304,0.14160737015383,0,0.0614305837628585,0.102647220492902
"chr2_40655613_40657444_-","chr2_40655613_40657444","SLC8A1",1.21367931568928,4.30899424433583,1.31272655398529,0,0.266674483192074,1.4464175157269,0.119870505092054,0.495721216122215,0.234932563341857,0.566647844514098,0.753150113110595,0.728860255065933,2.380048883229,0,1.29598610962088,0.476189155665927,0,1.11551444526386,1.88809826871773,0.335287669276266,0.614305837628585,1.02647220492902
"chr2_40655615_40657444_-","chr2_40655615_40657444","SLC8A1",0,0,0,0,0,0.0788955008578308,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr2_42483641_42508113_+","chr2_42483641_42508113","EML4",0,0,0.337051412509738,0,0.0666686207980185,0,0,0,0,0,0,0,0.297506110403625,0,0,0,0,0.0602980781223709,0,0,0,0
"chr2_42488261_42531691_-","chr2_42488261_42531691","not_annotated",0,0.0230427499697103,0,0,0.0222228735993395,0,0.0599352525460271,0,0,0,0,0.0428741326509372,0,0,0,0,0,0,0,0,0,0
"chr2_42946128_42950175_+","chr2_42946128_42950175","MTA3",0,0,0,0,0,0,0,0.0225327825510098,0,0,0,0.128622397952812,0,0,0,0,0,0,0,0,0,0
"chr2_43939364_43992865_+","chr2_43939364_43992865","PLEKHH2",0,0,0,0,0,0,0,0,0,0,0.0278944486337257,0.0857482653018744,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr2_43969880_43973102_+","chr2_43969880_43973102","PLEKHH2",0,0.0691282499091309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0,0
"chr2_43973005_43992865_-","chr2_43973005_43992865","not_annotated",0,0.115213749848552,0,0.109782354286979,0,0,0,0,0,0,0,0.0428741326509372,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr2_44021596_44028848_+","chr2_44021596_44028848","DYNC2LI1",0,0,0,0,0,0.0262985002859436,0,0,0,0,0,0.0428741326509372,0,0,0,0.112044507215512,0,0,0,0,0,0
"chr2_44428325_44436466_+","chr2_44428325_44436466","PPM1B",0,0,0.21287457632194,0,0,0.0262985002859436,0,0,0,0.0944413074190163,0,0,0,0,0,0,0,0,0.0472024567179433,0,0.0307152918814293,0
"chr2_44546145_44573529_+","chr2_44546145_44573529","SLC3A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0.0921458756442878,0
"chr2_44931422_44942492_+","chr2_44931422_44942492","CAMKMT",0.0212926195734961,0,0,0,0,0.0525970005718872,0,0,0,0,0.0278944486337257,0.0428741326509372,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr2_45773871_45780869_-","chr2_45773871_45780869","SRBD1",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr2_45773871_45789895_-","chr2_45773871_45789895","SRBD1",0.0212926195734961,0.0230427499697103,0.0354790960536566,0,0,0.0262985002859436,0,0,0,0,0,0,0.59501222080725,0,0,0,0,0,0.0472024567179433,0,0,0
"chr2_47357080_47380155_+","chr2_47357080_47380155","not_annotated",0,0,0,0,0,0,0.0299676262730135,0,0,0,0.0278944486337257,0,0,0,0,0,0,0.0904471171835564,0,0,0,0
"chr2_47378397_47380155_+","chr2_47378397_47380155","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0.0301490390611855,0.0944049134358866,0,0.0614305837628585,0
"chr2_48573340_48589846_+","chr2_48573340_48589846","FOXN2",0,0,0.0177395480268283,0,0,0,0,0,0.0587331408354642,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr2_48688277_48692781_-","chr2_48688277_48692781","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840333804116341,0,0,0.0472024567179433,0,0,0
