Id,FBN,H9_ESC
chr2_201800422_201802689,0.023436918,0
chr2_201862168_201876195,0.011718459,0
chr2_201873696_201876195,0,0.0123918
chr2_201873696_201910316,0.011718459,0
chr2_202571569_202580562,0.011718459,0
chr2_202590079_202609152,0.011718459,0
chr2_202593235_202633668,0.011718459,0
chr2_202625604_202626541,0.105466129,0.061959
chr2_203147074_203152447,0,0.0123918
chr2_203147074_203157626,0,0.0123918
chr2_203157500_203162629,0.011718459,0
chr2_203162102_203162629,0.011718459,0.0123918
chr2_203329532_203332412,0.421864516,0.0371754
chr2_203329532_203384924,0.011718459,0
chr2_203378442_203383775,0.011718459,0.0123918
chr2_203419975_203421254,0.09374767,0
chr2_203589640_203591086,0.035155376,0
chr2_203620261_203624076,0.070310753,0
chr2_203650641_203686204,0.011718459,0
chr2_203817282_203818857,0.035155376,0
chr2_203817282_203820481,0.035155376,0
chr2_203817282_203826149,0.046873835,0
chr2_203817282_203839219,0.011718459,0
chr2_203818728_203820481,0,0.0123918
chr2_203825960_203847164,0.011718459,0
chr2_203831701_203847164,0,0.0123918
chr2_203906488_203922176,0.011718459,0
chr2_203906488_203949292,0.011718459,0
chr2_203921150_203922176,0.035155376,0
chr2_203921150_204016312,0.011718459,0
chr2_203942475_203949292,0,0.0123918
chr2_204000400_204073476,0.011718459,0
chr2_204045105_204048111,0,0.0123918
chr2_204058518_204062114,0,0.0123918
chr2_204131237_204144836,0.011718459,0
chr2_204137393_204144836,0.011718459,0
chr2_204231600_204267457,0.035155376,0
chr2_204244931_204267457,0.035155376,0
chr2_204354307_204356042,0.011718459,0
chr2_204354307_204360076,0.035155376,0
chr2_20453583_20460227,0.023436918,0
chr2_20454624_20455931,0.035155376,0
chr2_20454624_20460227,0,0.0123918
chr2_20454624_20483247,0.011718459,0
chr2_20460098_20483247,0,0.0123918
chr2_20478344_20483247,0.035155376,0
chr2_20478344_20527139,0.199213799,0
chr2_20482708_20527139,0.035155376,0
chr2_20490413_20497439,0,0.0123918
chr2_20490413_20527139,0.011718459,0
chr2_20494137_20527139,0.011718459,0
chr2_20497314_20527139,0.035155376,0
chr2_20507739_20518406,0.011718459,0
chr2_20507739_20527139,0.199213799,0.0371754
chr2_205969150_205990461,0,0.0123918
chr2_206920922_206927968,0.011718459,0
chr2_206992521_206994966,0.058592294,0.0371754
chr2_206994812_206997829,0,0.0123918
chr2_206997669_207007555,0.011718459,0
chr2_207003209_207007555,0.011718459,0
chr2_207006665_207009750,0.011718459,0
chr2_207013744_207018406,0.023436918,0
chr2_207144264_207146633,0.046873835,0
chr2_207144264_207162097,0.117184588,0.061959
chr2_207412153_207437919,0.011718459,0
chr2_207422151_207437919,0.011718459,0
chr2_208420352_208425884,0,0.0123918
chr2_208420352_208435045,0.011718459,0
chr2_208589524_208598771,0.011718459,0
chr2_208589524_208607066,0.023436918,0.0123918
chr2_208591566_208607066,0.011718459,0
chr2_208602135_208605430,0.011718459,0
chr2_208602135_208615843,0.011718459,0
chr2_208841375_208842310,0.304679928,0.0247836
chr2_209150450_209153542,0.035155376,0
chr2_209163365_209167077,0.011718459,0
chr2_209163365_209169737,0.011718459,0
chr2_209163365_209185083,0,0.0123918
chr2_209179917_209185083,0.023436918,0
chr2_209209835_209212747,0.023436918,0
chr2_209345795_209355405,0.011718459,0
chr2_20939731_20939965,0.023436918,0
chr2_20974570_20990158,0.023436918,0
chr2_210444760_210518156,0.023436918,0
chr2_210517866_210518156,0.011718459,0
chr2_210557349_210561472,0.011718459,0
chr2_210798546_210804376,0.011718459,0
chr2_210940276_211019335,0.011718459,0
chr2_210962810_211019335,0.046873835,0.0123918
chr2_210968828_211019335,0.082029211,0
chr2_210993755_211019335,0.035155376,0
chr2_211018219_211019335,0.082029211,0.0123918
chr2_211300111_211341136,0,0.0123918
chr2_212483902_212495319,0.035155376,0
chr2_214161986_214215369,0.011718459,0
chr2_214174783_214182080,0.011718459,0
chr2_214174783_214215369,0.035155376,0.0247836
chr2_214174783_214228869,0.011718459,0.0123918
chr2_214174783_214239843,0.058592294,0
chr2_214204887_214228869,0.023436918,0
chr2_214215252_214228869,0.011718459,0
chr2_215609791_215617279,0,0.0247836
chr2_215609791_215634036,0.046873835,0
chr2_215609791_215646233,0.035155376,0
chr2_215609791_215661841,0.046873835,0
chr2_215617171_215634036,0.011718459,0
chr2_215617171_215646233,0.035155376,0
chr2_215617171_215657169,0.023436918,0.0371754
chr2_215617171_215661841,0.09374767,0
chr2_215632206_215634036,0.023436918,0
chr2_215632206_215646233,0.246087634,0.061959
chr2_215632206_215661841,0.210932258,0
chr2_215645284_215661841,0,0.0371754
chr2_215657021_215661841,0.082029211,0
chr2_216197105_216198180,0,0.0123918
chr2_216903914_216916268,0.011718459,0
chr2_216908627_216916268,0.011718459,0
chr2_216908627_216923699,0,0.0247836
chr2_216983766_217012999,0.011718459,0
chr2_217001811_217002902,0.011718459,0
chr2_217001811_217006042,0.011718459,0
chr2_217005909_217012999,0.023436918,0
chr2_217005909_217059709,0.011718459,0
chr2_217054948_217057458,0,0.0123918
chr2_217329320_217332769,0.023436918,0
chr2_219082186_219114644,0,0.0123918
chr2_219204506_219206867,0,0.0123918
chr2_219328029_219330899,0.011718459,0
chr2_219330733_219353144,0,0.0123918
chr2_219362457_219427536,0.011718459,0
chr2_219374702_219374863,0.023436918,0.0123918
chr2_219374702_219427536,0,0.0123918
chr2_219394679_219411021,0.011718459,0
chr2_219410944_219427536,0.011718459,0
chr2_219411642_219425606,0.011718459,0
chr2_219445284_219457430,0,0.0123918
chr2_219447694_219452418,0.011718459,0
chr2_219613559_219618392,0.011718459,0
chr2_220103217_220103932,0,0.0123918
chr2_220429964_220433046,0.011718459,0
chr2_222347072_222365892,0.011718459,0
chr2_223084859_223097002,0.164058423,0
chr2_223464647_223507724,0.011718459,0
chr2_223494832_223499260,0.023436918,0
chr2_223507570_223513514,0,0.0123918
chr2_223765392_223773868,0.023436918,0
chr2_223765392_223781214,0.011718459,0
chr2_223765392_223783920,0.023436918,0
chr2_223765392_223789313,0.011718459,0
chr2_223765392_223799405,0.011718459,0
chr2_223773451_223799405,0.023436918,0
chr2_223781037_223799405,0.023436918,0
chr2_223782764_223789313,0.011718459,0
chr2_224629930_224642586,0,0.0123918
chr2_224749365_224763787,0.035155376,0
chr2_224758951_224760347,0,0.0123918
chr2_224862832_224866639,0.011718459,0.0123918
chr2_225360549_225379489,0.046873835,0
chr2_225365080_225367789,0,0.0123918
chr2_225400245_225422573,0.105466129,0.0123918
chr2_227704125_227779067,0.011718459,0
chr2_227729320_227732034,0.023436918,0.0371754
chr2_227729320_227779067,0.105466129,0
chr2_227771509_227779067,0.105466129,0
chr2_228195342_228197304,0,0.0123918
chr2_228356263_228389631,0.011718459,0
chr2_228384664_228401709,0.011718459,0
chr2_228881122_228884872,0.011718459,0
chr2_230450574_230456604,0.035155376,0
chr2_230633332_230636348,0.023436918,0
chr2_230656869_230675761,0,0.0123918
chr2_230659895_230668943,0,0.0123918
chr2_230659895_230672580,0.023436918,0
chr2_230666968_230668943,0,0.0123918
chr2_230666968_230672580,0.023436918,0
chr2_230668287_230675920,0,0.0123918
chr2_230693909_230744844,0.011718459,0
chr2_230701564_230725247,0.011718459,0
chr2_230705538_230744844,0.023436918,0
chr2_230723488_230725247,0.09374767,0.0123918
chr2_230723488_230744844,0.175776882,0
chr2_231624674_231663612,0,0.0123918
chr2_231940225_231951895,0.058592294,0.0371754
chr2_231941748_231943461,0.011718459,0
chr2_232070911_232100094,0,0.0123918
chr2_232070911_232123815,0.011718459,0
chr2_232070911_232127111,0,0.0247836
chr2_232081351_232104754,0.023436918,0
chr2_232143095_232156156,0.023436918,0
chr2_232879545_232880381,0.023436918,0
chr2_232879545_232894790,0.011718459,0.0123918
chr2_232952197_232952431,0.023436918,0
chr2_233421126_233431924,0.011718459,0
chr2_233599865_233613792,0.011718459,0
chr2_233675954_233677201,0.035155376,0
chr2_234296903_234299129,0.105466129,0.0123918
chr2_234343026_234347025,0.023436918,0
chr2_236649607_236659132,0.023436918,0.0123918
chr2_236706403_236708166,0,0.0123918
chr2_236706403_236715975,0.070310753,0
chr2_238722235_238743066,0.011718459,0.0123918
chr2_238933983_238940895,0.046873835,0.0123918
chr2_238933983_238944581,0.035155376,0.0123918
chr2_239090706_239093928,0.257806093,0
chr2_239090706_239096898,0.023436918,0
chr2_239090706_239098613,0,0.0123918
chr2_239090706_239103511,0.011718459,0
chr2_239184384_239186596,0.035155376,0
chr2_239257405_239258049,0.011718459,0
chr2_23985079_24011517,0.011718459,0
chr2_23985079_24033372,0,0.0123918
chr2_24005739_24046439,0.011718459,0
chr2_240098109_240158360,0,0.0123918
chr2_240111529_240274613,0.011718459,0
chr2_24021008_24046439,0.023436918,0
chr2_24021008_24056948,0.09374767,0
chr2_24042617_24046439,0.058592294,0
chr2_24046128_24046439,0.105466129,0.0247836
chr2_24090705_24098774,0.011718459,0
chr2_240929491_240946787,0.316398387,0.123917999
chr2_240929491_240954277,0.035155376,0.0123918
chr2_240929491_240961757,0.046873835,0.0247836
chr2_24098699_24108699,0.011718459,0
chr2_24103509_24108699,0.035155376,0
chr2_24103509_24118840,0.011718459,0
chr2_24118689_24118840,0.011718459,0
chr2_241545804_241558448,0,0.0123918
chr2_24181171_24199945,0.046873835,0
chr2_24181171_24207701,0.18749534,0
chr2_242051655_242054828,0.023436918,0
chr2_242062147_242082489,0,0.0123918
chr2_242079936_242080168,0.117184588,0.0495672
chr2_242079936_242082489,0.023436918,0.0371754
chr2_242186167_242207956,0.011718459,0
chr2_242202126_242202341,0,0.0123918
chr2_242265408_242282508,0.035155376,0
chr2_242265408_242287606,0.011718459,0
chr2_242276797_242287606,0,0.0123918
chr2_242282407_242283312,0.023436918,0
chr2_242282407_242287606,0.011718459,0
chr2_242283167_242287606,0.011718459,0
chr2_242312499_242312705,0,0.0123918
chr2_242343243_242347030,0,0.0247836
chr2_242343243_242350545,0,0.0123918
chr2_242343243_242352836,0,0.0123918
chr2_242343243_242357524,0,0.0247836
chr2_242343243_242375953,0.011718459,0
chr2_242346952_242350545,0.011718459,0
chr2_242371094_242374445,0.011718459,0
chr2_242435813_242440211,0.023436918,0
chr2_242541311_242542494,0,0.0123918
chr2_242572332_242573494,0.046873835,0
chr2_242593961_242608100,0.011718459,0.0247836
chr2_242644068_242651486,0.011718459,0.0247836
chr2_243056790_243064606,0.011718459,0
chr2_24357989_24362320,0.023436918,0
chr2_24357989_24369956,0.105466129,0.061959
chr2_24360779_24369956,0.035155376,0.0247836
chr2_24362240_24369956,0.011718459,0
chr2_24362240_24384483,0.011718459,0
chr2_24521534_24526731,0.011718459,0
chr2_24807345_24896332,0.011718459,0
chr2_24807345_24933980,0.011718459,0
chr2_24866835_24881635,0,0.0123918
chr2_24866835_24905997,0.023436918,0
chr2_24920527_24965055,0.011718459,0
chr2_25314194_25315999,0.011718459,0
chr2_25314194_25326656,0.058592294,0
chr2_25315872_25326656,0.023436918,0
chr2_25458576_25459874,0.035155376,0.0247836
chr2_25497810_25537030,0.011718459,0
chr2_25505310_25537030,0,0.0123918
chr2_25818955_25861963,0.011718459,0
chr2_25830105_25861963,0.011718459,0
chr2_25851040_25851253,0,0.0123918
chr2_25851040_25875530,0,0.0123918
chr2_26457085_26462011,0.011718459,0
chr2_26486248_26500028,0.058592294,0
chr2_26505713_26505919,0.023436918,0
chr2_26587170_26598016,0.128903047,0.0247836
chr2_26587170_26606215,0.035155376,0
chr2_26596235_26598016,0.035155376,0
chr2_27014999_27016761,0.011718459,0
chr2_27147755_27151191,0.023436918,0
chr2_27147755_27154552,0.011718459,0
chr2_27154508_27163040,0.023436918,0
chr2_27156126_27163040,0.011718459,0
chr2_27156126_27165618,0.011718459,0
chr2_27162899_27164960,0.011718459,0
chr2_27162899_27167692,0.011718459,0
chr2_27589626_27589803,0.011718459,0
chr2_27596114_27597300,0.011718459,0
chr2_27679378_27681735,0.011718459,0
chr2_27706156_27707133,0.011718459,0
chr2_27707885_27708370,0.011718459,0
chr2_27820934_27830906,0.011718459,0
chr2_27830712_27830906,0.023436918,0
chr2_27839129_27840438,0.011718459,0
chr2_27865296_27870810,0.011718459,0
chr2_28999717_29001905,0,0.0123918
chr2_29006773_29011675,0.105466129,0.086742599
chr2_29073194_29084174,0.035155376,0
chr2_29124853_29158473,0.011718459,0
chr2_29140759_29152576,0.023436918,0
chr2_29356521_29368233,0.023436918,0
chr2_29356521_29380213,0.011718459,0
chr2_29356521_29380268,0.023436918,0
chr2_30682418_30756180,0.058592294,0
chr2_30682418_30791042,0.011718459,0
chr2_30748453_30756180,0,0.0371754
chr2_30775359_30791042,0.023436918,0
chr2_30953596_30981003,0,0.0123918
chr2_31178484_31189168,0.011718459,0.0123918
chr2_32142995_32145979,0.09374767,0.0123918
chr2_32142995_32157204,0.199213799,0.0247836
chr2_32142995_32168452,0,0.0371754
chr2_32312561_32314674,0.058592294,0.0123918
chr2_32312561_32341281,0,0.0123918
chr2_32323865_32341281,0.023436918,0
chr2_32323865_32352091,0.023436918,0
chr2_32323865_32353548,0.023436918,0
chr2_32339707_32341281,0.023436918,0
chr2_32339707_32353548,0.023436918,0
chr2_32353477_32367015,0.011718459,0
chr2_32396356_32400430,0.011718459,0
chr2_32399132_32409407,0.210932258,0.0371754
chr2_32422413_32434630,0.023436918,0
chr2_32523303_32526564,0.035155376,0
chr2_32602656_32620661,0.128903047,0.0495672
chr2_32602656_32626691,0.023436918,0.0123918
chr2_32602656_32631625,0.035155376,0
chr2_32602656_32641231,0.046873835,0.0247836
chr2_32602656_32656158,0.023436918,0
chr2_32602656_32670736,0.011718459,0
chr2_32602656_32774548,0.011718459,0
chr2_32613818_32626691,0.011718459,0
chr2_32626231_32656158,0.011718459,0
chr2_32626231_32658872,0.011718459,0
chr2_32631567_32641231,0.023436918,0.0123918
chr2_32639837_32641231,0.09374767,0.0371754
chr2_32639837_32658872,0.011718459,0
chr2_32664576_32670736,0.011718459,0
chr2_32664576_32712868,0.011718459,0
chr2_32670589_32670736,0,0.0123918
chr2_32678876_32774548,0,0.0123918
chr2_32688262_32690232,0.011718459,0
chr2_32688262_32730272,0.011718459,0
chr2_32688262_32774548,0.011718459,0
chr2_32698180_32698307,0.011718459,0
chr2_32698180_32712868,0.011718459,0
chr2_32703703_32704685,0.035155376,0.0247836
chr2_32703703_32707650,0.011718459,0
chr2_32703703_32718734,0.058592294,0
chr2_32703703_32725176,0.023436918,0
chr2_32703703_32730272,0.023436918,0
chr2_32713655_32718734,0.011718459,0
chr2_32713655_32730272,0.011718459,0
chr2_32734805_32738221,0.023436918,0
chr2_32734805_32744013,0.023436918,0
chr2_32734805_32774548,0.011718459,0
chr2_32734805_32800433,0.011718459,0
chr2_32734805_32819127,0.011718459,0
chr2_32735593_32770927,0.011718459,0
chr2_32735593_32819127,0.011718459,0
chr2_32750531_32756618,0.011718459,0
chr2_32768308_32770927,0.011718459,0
chr2_32800223_32819127,0.023436918,0
chr2_32820101_32836649,0.023436918,0
chr2_32832522_32836649,0.046873835,0
chr2_32927874_33012216,0.011718459,0
chr2_33245976_33246273,0,0.0123918
chr2_33335649_33360027,0,0.0123918
chr2_36623757_36669878,0.128903047,0.086742599
chr2_36623757_36706837,0,0.0123918
chr2_36668401_36669878,0.023436918,0
chr2_36668401_36706837,0,0.0123918
chr2_37105034_37121176,0.011718459,0.0123918
chr2_37215789_37232902,0,0.0123918
chr2_37227729_37247979,0.011718459,0
chr2_37246952_37268435,0,0.0123918
chr2_37267472_37284623,0.023436918,0
chr2_37285594_37286130,0.023436918,0
chr2_37447528_37456179,0.011718459,0
chr2_37463239_37465010,0.011718459,0
chr2_37483805_37518142,0,0.0247836
chr2_37487366_37507072,0.011718459,0
chr2_37496758_37520414,0.011718459,0
chr2_37499523_37502987,0,0.0123918
chr2_37501564_37507072,0.011718459,0
chr2_37516499_37518142,0,0.0123918
chr2_38156405_38231359,0.046873835,0
chr2_38201183_38231359,0.023436918,0
chr2_38536521_38546161,0.023436918,0
chr2_38545677_38546161,0.011718459,0
chr2_38804603_38811068,0.011718459,0
chr2_38812786_38818790,0.035155376,0.0247836
chr2_39107320_39108719,0.046873835,0
chr2_39233553_39237844,0.011718459,0
chr2_39233553_39241987,0,0.0123918
chr2_39283843_39285945,0.011718459,0
chr2_39485489_39494388,0.011718459,0
chr2_39485489_39507497,0,0.0123918
chr2_39485489_39514105,0.011718459,0
chr2_39485489_39526942,0,0.0123918
chr2_39499424_39515421,0.023436918,0
chr2_39505548_39507497,0.023436918,0
chr2_39505548_39514105,0.035155376,0
chr2_39507413_39514105,0.011718459,0
chr2_39513993_39515421,0.011718459,0
chr2_39515262_39519967,0.023436918,0
chr2_39552659_39553418,0.011718459,0
chr2_39559058_39564722,0.058592294,0
chr2_39564061_39564722,0.035155376,0
chr2_39564061_39605264,0,0.0123918
chr2_39570529_39605264,0.023436918,0
chr2_39743555_39745851,0,0.0123918
chr2_39931221_39934326,0.035155376,0
chr2_39971510_39995641,0.011718459,0
chr2_40366541_40392124,0.023436918,0
chr2_40366541_40405633,0.070310753,0
chr2_40387905_40405633,0.035155376,0
chr2_40655613_40657444,1.253875089,0.0247836
chr2_40655613_40673788,0.023436918,0
chr2_42511774_42515462,0,0.0123918
chr2_42522265_42530586,0.011718459,0
chr2_42522265_42531691,0,0.0123918
chr2_42543102_42544664,0.023436918,0.0247836
chr2_42806247_42887002,0.011718459,0
chr2_42836598_42836724,0.011718459,0
chr2_42867313_42887002,0,0.0123918
chr2_42867313_42909729,0.011718459,0
chr2_42909541_42950175,0.011718459,0
chr2_42922905_42950175,0.023436918,0
chr2_42931337_42946214,0.011718459,0
chr2_42946128_42950175,0.058592294,0
chr2_43655239_43657441,0.058592294,0.086742599
chr2_43655239_43712464,0.023436918,0
chr2_43725972_43755127,0,0.0123918
chr2_43939364_43968182,0.011718459,0
chr2_44021596_44028848,0,0.0123918
chr2_44126358_44209573,0.011718459,0
chr2_44139571_44153100,0.035155376,0
chr2_44152206_44201434,0,0.0123918
chr2_44187680_44202356,0,0.0123918
chr2_44190727_44200853,0.023436918,0
chr2_44428325_44436466,0.046873835,0
chr2_44428325_44445676,0.023436918,0.0123918
chr2_44436349_44445676,0.058592294,0.0495672
chr2_44565490_44573529,0,0.0247836
chr2_44931422_44942492,0.035155376,0.0495672
chr2_45715379_45789895,0.011718459,0
chr2_45773871_45780869,0.046873835,0.061959
chr2_45773871_45789895,0.09374767,0.074350799
chr2_45773871_45812913,0.023436918,0
chr2_46203568_46211819,0.011718459,0
chr2_47202112_47206046,0.035155376,0.0123918
chr2_47273454_47288110,0.011718459,0
chr2_47600602_47602438,0,0.0123918
chr2_47606092_47607108,0,0.0123918
chr2_47635540_47672796,0,0.0247836
chr2_47639553_47641557,0.011718459,0
chr2_47690170_47708010,0.011718459,0
chr2_48018066_48023202,0,0.0123918
chr2_48030559_48032846,0.011718459,0
chr2_48035468_48061850,0.011718459,0
chr2_48049357_48050499,0.09374767,0
chr2_48049357_48062010,0.023436918,0
chr2_48059488_48062010,0.011718459,0
chr2_48060103_48061850,0.023436918,0
chr2_48061718_48062010,0.046873835,0.0123918
chr2_48065998_48066908,0.058592294,0
chr2_48555700_48586286,0.011718459,0
chr2_48555700_48600499,0.011718459,0
chr2_48573340_48573890,0.023436918,0
chr2_48573340_48589846,0.023436918,0.0123918
chr2_48678147_48687292,0,0.0123918
chr2_48681734_48692781,0.011718459,0
