,SY5Y_exp1_D0,SY5Y_exp1_D2,SY5Y_exp1_D4,SY5Y_exp2_D0,SY5Y_exp2_D4,SY5Y_exp2_D8
chr20_34389413_34459751_+,0.040678193,0,0,0,0.040181154,0
chr20_35832288_35838568_+,0.040678193,0,0,0,0,0
chr20_40141485_40179999_-,0.040678193,0,0.047093461,0,0,0
chr20_43623731_43629994_+,0.040678193,0,0,0,0,0
chr20_47682729_47686834_+,0,0.073380672,0,0,0,0
chr20_47682729_47689234_+,0,0,0,0.033979442,0,0
chr20_47685252_47686834_+,0,0.048920448,0,0,0,0
chr20_57242546_57248767_+,0,0.073380672,0.094186922,0,0,0
chr21_27347383_27354790_-,0.040678193,0,0,0,0,0
chr21_30698380_30702014_+,0.040678193,0,0.047093461,0,0,0
chr21_30701808_30702014_+,0.040678193,0.073380672,0,0,0,0
chr21_32537279_32575328_-,0.06101729,0.097840896,0,0,0,0
chr21_32567540_32575328_-,0.06101729,0,0,0,0,0
chr21_38459547_38480746_+,0,0.048920448,0,0,0,0
chr21_38792601_38868560_+,0,0.048920448,0,0,0,0
chr21_40596334_40610499_-,0.081356387,0,0,0,0,0
chr21_40630413_40646398_-,0,0,0.094186922,0,0,0
chr21_46945731_46957922_-,0,0,0.047093461,0,0,0
chr22_20754922_20755662_+,0.06101729,0,0,0,0,0
chr22_20800730_20825802_-,0.040678193,0,0,0.050969163,0,0
chr22_26000344_26040632_+,0.06101729,0.048920448,0.047093461,0,0,0
chr22_26057543_26091181_+,0.040678193,0,0,0,0,0
chr22_26059597_26070495_+,0.101695483,0.097840896,0.117733653,0.033979442,0.040181154,0
chr22_26068263_26091181_+,0,0,0,0,0.060271731,0
chr22_26074783_26091181_+,0.040678193,0,0,0,0,0
chr22_26083504_26091181_+,0.040678193,0,0,0,0,0
chr22_30374431_30375041_+,0,0.048920448,0,0,0,0
chr22_36161470_36174125_-,0.040678193,0,0,0,0,0
chr22_48081949_48082955_+,0,0,0,0.033979442,0,0
chr22_50181038_50198008_-,0,0.048920448,0,0,0,0
chr3_9486732_9487424_+,0.040678193,0,0,0,0,0
chr3_18419662_18462483_-,0.081356387,0.171221568,0.070640192,0.033979442,0.060271731,0
chr3_18456603_18462483_-,0.06101729,0.048920448,0,0,0,0
chr3_19431973_19498474_+,0.040678193,0,0.047093461,0,0,0
chr3_27420740_27465643_-,0.081356387,0,0.141280383,0,0.040181154,0
chr3_27420740_27493989_-,0,0.048920448,0,0,0.060271731,0
chr3_27475407_27493989_-,0,0.048920448,0,0,0,0
chr3_27478879_27493989_-,0,0,0.047093461,0,0,0
chr3_29910349_29938966_+,0,0,0,0.033979442,0,0
chr3_29910349_29941246_+,0.040678193,0,0,0.033979442,0,0
chr3_32757717_32758729_+,0.06101729,0,0,0,0,0
chr3_33055548_33087724_-,0,0,0.070640192,0,0,0
chr3_33441681_33467233_-,0.040678193,0,0,0,0,0
chr3_33450182_33467233_-,0.040678193,0,0,0,0,0
chr3_36524484_36547326_+,0,0,0.047093461,0,0,0
chr3_44835709_44835918_+,0,0,0,0.033979442,0,0
chr3_47098311_47103836_-,0,0.048920448,0,0,0,0
chr3_47466975_47476627_-,0,0.048920448,0,0,0,0
chr3_47651556_47680270_-,0.040678193,0,0,0,0,0
chr3_47663697_47719801_-,0,0,0,0,0.040181154,0
chr3_47676680_47677626_-,0,0.048920448,0,0,0,0
chr3_47703824_47727660_-,0.040678193,0.048920448,0,0,0,0
chr3_47762156_47787483_-,0.081356387,0,0,0,0,0
chr3_47777524_47787483_-,0,0.073380672,0,0,0.060271731,0
chr3_47908736_47913590_-,0,0,0.047093461,0,0,0
chr3_53531179_53535747_+,0,0.048920448,0,0,0,0
chr3_65415195_65416556_-,0.06101729,0.048920448,0,0,0,0
chr3_98487274_98492827_+,0.06101729,0.073380672,0,0.033979442,0,0
chr3_98530038_98530163_-,0,0.048920448,0,0,0,0
chr3_110830877_110845182_+,0,0,0,0.033979442,0,0
chr3_119222379_119232566_+,0.06101729,0.073380672,0.047093461,0,0,0
chr3_124996570_125050082_-,0,0,0,0.033979442,0,0
chr3_127816143_127823767_-,0.040678193,0,0,0,0,0
chr3_136136727_136221621_-,0.06101729,0,0,0,0,0
chr3_141231005_141259451_+,0,0.048920448,0,0,0,0
chr3_142151503_142151735_-,0,0,0.047093461,0,0,0
chr3_150834125_150845771_+,0.040678193,0,0.070640192,0,0,0
chr3_153935658_153958368_+,0.040678193,0,0,0,0,0
chr3_155547477_155560408_-,0,0.048920448,0,0,0,0
chr3_169840379_169840532_-,0,0.048920448,0,0,0,0
chr3_183435439_183446639_+,0,0.048920448,0,0,0,0
chr3_183435439_183470041_+,0.06101729,0,0,0,0,0
chr3_195780289_195803993_-,0,0,0.047093461,0,0,0
chr3_196612022_196613565_+,0,0.073380672,0,0,0,0
chr3_197581263_197593090_+,0.040678193,0,0,0,0,0
chr4_2956151_2958538_-,0,0.073380672,0,0,0,0
chr4_6925100_6969151_+,0.040678193,0,0,0,0,0
chr4_7870349_7873807_-,0.162712773,0.146761344,0.070640192,0,0,0
chr4_15626875_15646331_-,0.06101729,0.048920448,0.094186922,0,0,0
chr4_17963526_17974508_-,0.06101729,0.048920448,0.094186922,0,0.060271731,0
chr4_20493384_20541207_+,0,0,0.047093461,0,0,0
chr4_39077585_39088347_+,0,0,0,0.033979442,0.040181154,0
chr4_39739040_39779430_+,0,0,0,0,0.040181154,0
chr4_39902046_39904080_-,0.040678193,0,0,0,0,0
chr4_40892381_40895428_-,0.040678193,0.048920448,0,0,0,0
chr4_42505467_42546003_-,0,0,0,0.033979442,0.060271731,0
chr4_52729603_52765544_+,0.040678193,0.073380672,0.094186922,0,0,0
chr4_54249940_54294350_+,0.040678193,0,0,0,0,0
chr4_54292039_54294350_+,0,0,0,0,0.100452886,0
chr4_56342130_56355632_-,0.040678193,0,0,0,0,0
chr4_57138487_57138658_+,0,0,0,0.033979442,0,0
chr4_75040223_75067087_+,0,0,0,0.033979442,0,0
chr4_75040223_75091111_+,0.06101729,0.12230112,0.070640192,0,0,0
chr4_77045802_77065626_-,0.162712773,0.073380672,0,0,0,0
chr4_77051809_77065626_-,0,0,0,0,0.040181154,0
chr4_77065302_77065626_-,0,0.048920448,0,0,0,0
chr4_77659914_77663079_+,0.040678193,0,0,0,0,0
chr4_79747191_79772210_+,0,0.048920448,0.070640192,0,0,0
chr4_88091231_88116842_-,0,0.073380672,0,0,0,0
chr4_88359429_88375607_+,0,0,0,0.050969163,0,0
chr4_95197490_95204454_+,0,0,0.047093461,0,0,0
chr4_96025559_96052663_+,0,0,0.070640192,0,0,0
chr4_106613133_106614643_-,0.040678193,0.048920448,0,0,0,0
chr4_113483527_113506881_-,0.223730063,0.12230112,0.094186922,0.033979442,0,0
chr4_113530535_113541346_-,0,0,0,0.033979442,0,0
chr4_114095572_114120265_+,0.040678193,0,0,0,0,0
chr4_121702298_121732604_-,0.040678193,0,0,0,0,0
chr4_128806863_128815036_+,0,0.048920448,0,0,0,0
chr4_128938518_128950008_+,0.040678193,0,0,0,0,0
chr4_128995615_129012667_+,0.040678193,0,0,0,0,0
chr4_129857810_129880932_-,0,0,0,0.033979442,0,0
chr4_129857810_129891623_-,0,0,0.047093461,0,0.040181154,0
chr4_146791397_146824367_-,0,0.048920448,0,0,0,0
chr4_151656410_151729550_-,0.06101729,0,0,0,0,0
chr4_151682935_151729550_-,0,0.048920448,0,0,0,0
chr4_169630179_169633074_+,0.040678193,0,0,0,0,0
chr4_170076631_170077830_-,0,0,0,0.033979442,0.060271731,0
chr4_170501993_170511960_-,0.040678193,0,0,0,0,0
chr4_184930311_184932576_+,0,0,0,0,0.040181154,0
chr5_619105_620376_+,0.040678193,0,0,0,0,0
chr5_14741936_14751348_-,0,0.048920448,0,0,0,0
chr5_32415074_32417897_-,0,0.048920448,0,0,0,0
chr5_37342651_37350367_-,0.040678193,0,0,0,0,0
chr5_43292576_43299077_-,0,0.12230112,0.047093461,0,0,0
chr5_43294158_43297268_-,0,0.12230112,0,0,0,0
chr5_56542127_56543042_+,0.12203458,0,0,0,0,0
chr5_56542127_56557109_+,0.040678193,0,0,0,0,0
chr5_58476421_58511794_-,0,0.048920448,0,0,0,0
chr5_65349234_65350779_+,0.040678193,0.048920448,0.094186922,0,0,0
chr5_68590620_68607031_-,0,0,0,0.033979442,0,0
chr5_70828135_70838092_+,0,0.048920448,0,0,0,0
chr5_70888753_70900295_+,0,0,0.047093461,0,0,0
chr5_72374007_72378652_+,0,0.048920448,0,0,0,0
chr5_76394480_76396216_+,0.040678193,0,0,0,0,0
chr5_77311234_77335098_-,0.040678193,0,0,0,0,0
chr5_78692646_78697878_-,0,0,0.070640192,0,0,0
chr5_78734833_78742968_-,0,0.048920448,0,0,0,0
chr5_80063752_80088663_+,0.081356387,0.12230112,0,0,0.040181154,0
chr5_82815168_82818128_+,0,0,0,0,0.040181154,0
chr5_93964516_93966448_+,0.06101729,0.073380672,0.047093461,0.033979442,0,0
chr5_112321532_112337371_+,0.040678193,0,0,0,0,0
chr5_122881111_122911657_+,0.081356387,0,0,0,0,0
chr5_123974826_124036962_-,0,0.048920448,0,0,0,0
chr5_126140468_126168493_+,0.040678193,0,0,0,0,0
chr5_130883740_130940386_-,0,0.048920448,0,0,0,0
chr5_132222002_132232932_-,0.040678193,0,0,0,0,0
chr5_132262813_132270633_-,0.040678193,0.048920448,0,0,0,0
chr5_137342679_137354835_-,0,0,0.047093461,0,0,0
chr5_138994171_139003046_+,0,0,0.047093461,0,0,0
chr5_142264863_142311690_+,0,0.048920448,0,0,0,0
chr5_142416761_142437312_+,0,0,0.070640192,0.084948606,0,0
chr5_142434004_142437312_+,0,0.073380672,0,0.050969163,0,0
chr5_145543873_145552337_-,0.040678193,0,0,0,0,0
chr5_167915607_167922441_+,0.040678193,0,0,0,0,0
chr5_168110971_168112932_-,0,0.073380672,0,0,0,0
chr5_168199786_168271660_-,0.040678193,0,0.070640192,0,0,0
chr5_168244305_168250336_-,0.040678193,0.048920448,0,0,0.040181154,0
chr5_170319391_170323119_+,0,0,0.047093461,0,0,0
chr5_176618885_176639196_+,0.040678193,0,0.047093461,0.050969163,0,0
chr5_179146669_179146782_+,0.040678193,0.048920448,0.164827114,0.050969163,0,0
chr5_179192327_179198244_+,0.040678193,0,0,0,0,0
chr5_179393806_179407200_-,0.081356387,0,0,0,0,0
chr5_179665332_179668155_-,0.06101729,0,0,0,0.040181154,0
chr6_576757_599225_-,0,0,0.047093461,0,0,0
chr6_5404775_5431405_+,0.040678193,0,0.047093461,0,0,0
chr6_10961538_10964076_+,0,0.048920448,0,0,0,0
chr6_17624792_17649531_-,0.040678193,0,0,0,0,0
chr6_21783863_21802971_+,0.040678193,0,0,0,0,0
chr6_21979174_22020771_+,0.040678193,0,0,0,0,0
chr6_22020568_22020771_+,0.325425547,0.12230112,0.094186922,0,0.040181154,0
chr6_22020568_22056919_+,0,0.073380672,0,0,0,0
chr6_22020568_22111149_+,0.06101729,0,0.047093461,0,0,0
chr6_24475349_24480187_-,0.06101729,0,0,0,0,0
chr6_35855801_35858790_-,0,0.048920448,0,0,0,0
chr6_38050168_38084515_+,0.040678193,0,0,0,0,0
chr6_38545376_38565897_-,0.040678193,0,0,0,0,0
chr6_69640451_69653886_+,0,0,0.094186922,0,0,0
chr6_69943182_69949118_+,0,0.048920448,0.070640192,0,0.040181154,0
chr6_71185113_71212494_+,0,0,0.070640192,0,0,0
chr6_76344423_76373234_+,0.06101729,0,0.070640192,0.033979442,0,0
chr6_76344423_76380436_+,0,0.048920448,0.070640192,0,0,0
chr6_76412361_76421132_+,0,0,0.070640192,0,0,0
chr6_82920531_82921289_-,0,0.048920448,0,0,0,0
chr6_84025029_84025132_-,0.040678193,0,0,0,0,0
chr6_84894905_84896341_-,0,0.048920448,0,0,0,0
chr6_84913699_84925640_-,0.040678193,0,0,0,0,0
chr6_99347144_99375698_-,0.06101729,0,0,0,0,0
chr6_99887645_99913012_-,0,0,0,0,0.060271731,0
chr6_101246589_101296583_-,0.040678193,0,0,0,0,0
chr6_105280917_105291173_-,0.040678193,0.097840896,0,0,0.040181154,0
chr6_105280917_105297121_-,0,0.048920448,0,0,0,0
chr6_105563561_105581463_-,0,0,0,0.033979442,0,0
chr6_111708968_111737675_-,0,0,0.047093461,0,0,0
chr6_111708968_111793343_-,0,0,0,0,0.040181154,0
chr6_114270143_114277315_-,0.040678193,0,0,0,0,0
chr6_116966877_116982009_-,0,0,0.070640192,0,0,0
chr6_121491551_121563485_-,0.040678193,0,0,0,0,0
chr6_127635961_127652175_-,0,0.048920448,0,0,0,0
chr6_134301220_134305809_+,0,0.073380672,0,0,0.040181154,0
chr6_149842196_149862722_-,0.040678193,0,0,0,0,0
chr6_149997396_150001593_-,0.06101729,0.048920448,0,0,0,0
chr6_149997396_150016357_-,0.06101729,0,0,0,0,0
chr6_152650865_152653025_-,0,0.048920448,0,0,0,0
chr6_158850768_158882761_+,0.040678193,0,0,0,0,0
chr6_158870028_158882761_+,0.101695483,0,0,0,0,0
chr6_159026299_159029782_+,0.06101729,0,0,0,0,0
chr6_161455291_161471011_+,0.081356387,0.12230112,0.070640192,0,0.120543463,0
chr6_161469648_161471011_+,0.081356387,0,0.070640192,0,0,0
chr6_166843941_166845978_-,0.06101729,0.048920448,0,0,0,0
chr6_169982932_170034621_-,0,0,0,0.033979442,0,0
chr6_170033043_170038756_-,0,0.048920448,0,0,0,0
chr6_170626458_170632347_+,0.12203458,0.12230112,0,0,0.060271731,0
chr6_170846322_170858201_-,0,0.048920448,0.094186922,0,0.040181154,0
chr6_170855191_170858201_-,0,0,0.070640192,0,0,0
chr7_888055_905704_+,0.06101729,0,0,0,0,0
chr7_5680785_5692141_-,0.040678193,0,0,0,0,0
chr7_6193387_6196686_+,0.040678193,0,0,0,0,0
chr7_6620186_6624891_+,0,0,0.047093461,0,0,0
chr7_6624647_6624891_+,0.081356387,0.048920448,0,0,0,0
chr7_8062113_8099878_+,0,0.048920448,0,0,0,0
chr7_11101418_11151094_+,0.081356387,0.048920448,0,0,0,0
chr7_11675757_11676588_-,0,0,0.047093461,0,0,0
chr7_17929986_17937069_-,0.040678193,0,0,0,0,0
chr7_23163396_23183644_+,0,0,0.070640192,0,0,0
chr7_24659671_24720139_+,0,0.073380672,0.047093461,0,0,0
chr7_24663285_24681487_+,0.06101729,0.073380672,0,0,0,0
chr7_24681335_24690331_+,0.040678193,0,0,0,0,0
chr7_24703209_24720139_+,0.040678193,0,0,0,0,0
chr7_30876274_30880464_+,0.040678193,0,0.047093461,0,0,0
chr7_33388680_33427756_+,0,0.048920448,0,0.050969163,0,0
chr7_37136224_37172839_-,0,0,0,0.033979442,0,0
chr7_40027198_40027857_+,0.081356387,0.146761344,0,0.050969163,0.040181154,0
chr7_69364272_69364484_+,0,0.146761344,0.070640192,0.033979442,0.080362309,0
chr7_70227856_70236630_+,0,0,0,0.033979442,0,0
chr7_72877252_72884813_-,0.06101729,0,0,0,0,0
chr7_72879769_72880731_-,0.040678193,0,0,0,0,0
chr7_73770740_73774608_+,0,0.073380672,0,0,0,0
chr7_77200395_77212967_+,0.040678193,0,0,0,0,0
chr7_77200395_77230123_+,0,0.048920448,0,0,0,0
chr7_80418622_80430142_-,0.040678193,0,0,0,0,0
chr7_82763566_82764972_-,0,0.097840896,0.047093461,0,0,0
chr7_91842509_91855996_-,0.101695483,0.12230112,0.047093461,0,0.060271731,0
chr7_92118607_92119225_-,0.040678193,0,0,0,0,0
chr7_95799357_95838289_-,0,0.048920448,0,0,0,0
chr7_97820926_97823884_+,0.040678193,0,0.047093461,0,0,0
chr7_98563319_98569568_+,0.06101729,0.048920448,0,0,0,0
chr7_99672758_99673253_-,0.06101729,0,0,0,0,0
chr7_99700298_99700583_+,0.040678193,0,0,0,0,0
chr7_102962379_102963241_-,0,0,0,0.033979442,0,0
chr7_103801520_103808973_-,0,0.048920448,0,0,0,0
chr7_104702611_104707254_+,0,0.048920448,0,0,0,0
chr7_107207495_107217037_+,0.040678193,0,0,0,0,0
chr7_107830089_107850049_-,0.101695483,0.048920448,0.070640192,0,0,0
chr7_108039880_108040037_-,0.06101729,0,0,0,0,0
chr7_111926928_111936366_+,0,0.048920448,0,0,0,0
chr7_128645070_128658211_-,0.06101729,0,0,0,0.040181154,0
chr7_129821463_129832663_-,0,0.048920448,0,0,0,0
chr7_131113792_131130662_+,0,0.048920448,0,0,0,0
chr7_138189035_138223548_+,0.081356387,0.073380672,0,0,0.040181154,0
chr7_138199957_138223548_+,0,0,0.047093461,0,0,0
chr7_138203934_138235925_+,0.101695483,0.048920448,0.070640192,0,0,0
chr7_138209986_138258387_+,0,0,0,0.033979442,0,0
chr7_138583701_138597206_-,0.040678193,0.073380672,0,0,0,0
chr7_138958043_138958820_+,0,0,0,0.033979442,0,0
chr7_151873276_151875095_-,0,0.048920448,0,0,0,0
chr7_156589083_156619438_-,0,0,0.047093461,0,0,0
chr7_157361594_157370832_-,0.101695483,0,0,0,0,0
chr7_158436981_158439255_-,0.040678193,0,0,0,0,0
chr8_10683662_10692285_-,0.06101729,0,0,0,0,0
chr8_15480589_15531345_+,0,0,0.047093461,0,0,0
chr8_17820610_17824679_+,0.081356387,0,0,0,0,0
chr8_17868746_17869336_+,0.06101729,0.097840896,0,0,0.040181154,0
chr8_18430038_18432795_-,0,0,0.047093461,0,0,0
chr8_27151597_27151827_-,0.06101729,0,0,0.033979442,0,0
chr8_27995215_28019595_+,0.040678193,0,0,0.033979442,0,0
chr8_28821328_28828036_+,0,0,0.047093461,0,0,0
chr8_28827560_28828036_+,0.06101729,0,0,0,0,0
chr8_30557598_30560757_-,0,0,0,0,0.040181154,0
chr8_30998946_31015046_+,0,0,0.047093461,0,0,0
chr8_41832222_41845081_-,0.040678193,0,0,0,0,0
chr8_42761316_42798588_+,0,0.073380672,0.070640192,0,0,0
chr8_48866180_48869991_-,0,0,0,0,0.040181154,0
chr8_48869731_48869991_-,0.040678193,0,0,0,0,0
chr8_66534498_66539668_-,0,0,0,0.033979442,0,0
chr8_72211282_72246409_-,0,0.048920448,0,0,0,0
chr8_72229787_72246409_-,0.040678193,0,0,0,0,0
chr8_94798451_94803547_+,0.040678193,0,0,0,0,0
chr8_95390408_95423543_-,0,0,0.047093461,0,0,0
chr8_101540073_101542088_-,0.06101729,0,0,0,0,0
chr8_124089351_124096580_+,0,0.073380672,0,0,0,0
chr8_124089351_124117704_+,0.081356387,0,0.047093461,0,0,0
chr8_124089351_124121860_+,0.040678193,0,0.070640192,0,0,0
chr8_124346118_124348772_-,0.06101729,0,0,0.033979442,0,0
chr8_124346118_124351686_-,0.040678193,0,0,0,0,0
chr8_124349865_124351686_-,0.081356387,0,0.047093461,0,0.040181154,0
chr8_131226802_131249240_-,0,0.073380672,0,0,0.040181154,0
chr9_14146688_14179779_-,0.081356387,0.073380672,0.070640192,0,0,0
chr9_17388160_17395067_+,0,0,0.070640192,0,0,0
chr9_19296006_19300329_+,0,0,0,0,0.040181154,0
chr9_20819795_20885229_+,0.06101729,0,0,0,0,0
chr9_33953283_33996331_-,0.040678193,0.097840896,0,0,0,0
chr9_33986758_34017187_-,0,0.073380672,0,0,0.040181154,0
chr9_36369716_36376124_-,0.040678193,0.048920448,0,0,0,0
chr9_79852918_79867268_+,0,0,0,0,0.040181154,0
chr9_88190230_88261333_-,0.081356387,0,0,0,0,0
chr9_97041040_97055351_+,0.040678193,0,0,0,0,0
chr9_98660131_98691146_+,0,0.073380672,0.047093461,0,0,0
chr9_98660131_98718295_+,0,0,0.094186922,0,0,0
chr9_99271955_99327765_-,0.040678193,0,0,0,0,0
chr9_103261047_103271416_+,0.081356387,0,0,0,0,0
chr9_108246662_108301632_+,0.06101729,0,0,0,0,0
chr9_111795587_111826847_-,0,0.048920448,0,0,0,0
chr9_111812563_111812972_-,0,0,0.094186922,0,0,0
chr9_111812563_111870850_-,0,0,0.070640192,0,0,0
chr9_111868788_111870850_-,0,0,0,0.033979442,0,0
chr9_114840818_114842445_-,0.040678193,0,0,0,0,0
chr9_114911524_114919893_-,0,0,0,0.033979442,0,0
chr9_119380603_119382722_-,0.040678193,0,0,0.050969163,0,0
chr9_123199573_123210404_-,0,0,0.047093461,0,0,0
chr9_123199573_123234156_-,0,0.048920448,0,0,0,0
chr9_123230138_123253755_-,0,0,0,0.033979442,0,0
chr9_123593609_123595734_-,0,0.073380672,0,0,0,0
chr9_123924134_123928458_+,0,0.048920448,0,0,0,0
chr9_124751474_124752049_-,0.040678193,0,0.047093461,0,0,0
chr9_125941286_125946577_-,0,0,0,0,0.040181154,0
chr9_126519982_126531842_-,0.06101729,0.048920448,0.047093461,0,0,0
chr9_128064262_128086202_+,0.040678193,0,0,0,0,0
chr9_130101924_130104613_+,0,0,0.047093461,0.033979442,0,0
chr9_130106514_130107756_+,0,0,0,0,0.040181154,0
chr9_135172274_135187243_-,0,0,0,0,0.040181154,0
chr9_135917474_135919313_+,0.040678193,0.048920448,0,0,0,0
chr9_138741983_138742307_-,0,0.073380672,0,0,0,0
chr9_140622801_140657272_+,0.06101729,0,0,0,0,0
chrX_21869627_21871621_+,0,0,0,0.050969163,0,0
chrX_24828015_24844718_+,0.040678193,0,0,0,0,0
chrX_69561649_69596060_+,0,0,0.047093461,0,0,0
chrX_70641159_70644088_+,0,0.048920448,0,0,0,0
chrX_77243738_77245454_+,0,0.048920448,0,0,0,0
chrX_77243738_77258733_+,0,0.048920448,0,0,0,0
chrX_77268376_77275895_+,0,0,0.047093461,0,0.040181154,0
chrX_80064512_80064803_-,0,0.048920448,0,0,0,0
chrX_83723480_83730405_-,0,0,0.047093461,0,0,0
chrX_117576207_117578457_+,0.040678193,0,0,0,0,0
chrX_133607389_133609394_+,0.040678193,0,0,0,0,0
chr10_101120592_101152795_+,0.06101729,0,0,0,0,0
chr10_103552596_103573363_-,0,0.048920448,0,0,0,0
chr10_104828386_104831596_+,0,0,0.047093461,0,0,0
chr10_111883775_111892158_+,0,0,0,0,0.040181154,0
chr10_111894430_111894535_+,0.040678193,0,0,0,0,0
chr10_1140757_1140883_+,0,0,0,0,0.040181154,0
chr10_116879949_116931050_+,0.12203458,0.342443136,0.141280383,0.084948606,0.040181154,0
chr10_116879949_116975638_+,0,0.048920448,0,0,0,0
chr10_117221485_117228839_+,0,0.048920448,0,0,0,0
chr10_121186417_121186841_-,0,0,0,0.050969163,0,0
chr10_12160748_12160917_+,0,0.048920448,0,0,0,0
chr10_127540862_127569640_-,0,0.048920448,0,0,0,0
chr10_129897068_129897182_-,0,0,0.047093461,0,0,0
chr10_13322976_13337606_-,0,0.048920448,0,0,0,0
chr10_134014398_134015539_+,0,0.048920448,0,0,0,0
chr10_14562976_14572514_-,0,0,0,0.033979442,0,0
chr10_14987104_15063862_-,0,0,0.094186922,0,0,0
chr10_15254471_15256600_-,0,0.048920448,0,0,0,0
chr10_17271340_17271531_-,0.040678193,0,0,0,0,0
chr10_17271734_17271937_+,0.040678193,0,0,0,0,0
chr10_18874878_18905222_-,0.040678193,0,0,0,0,0
chr10_21246660_21250708_-,0,0,0,0,0.040181154,0
chr10_27328894_27332496_-,0,0,0.047093461,0,0,0
chr10_32740520_32762951_+,0.040678193,0.073380672,0.070640192,0,0.040181154,0
chr10_32740520_32770710_+,0,0,0.070640192,0,0,0
chr10_38344287_38344454_-,0,0.048920448,0,0,0,0
chr10_43597819_43597929_-,0,0,0.047093461,0,0,0
chr10_43624475_43624597_-,0,0,0.070640192,0,0,0
chr10_43650345_43671480_+,0,0.048920448,0.094186922,0,0,0
chr10_4872867_4950612_+,0,0.073380672,0,0,0,0
chr10_51040849_51051678_-,0.040678193,0,0,0,0,0
chr10_5807950_5842668_-,0,0.048920448,0,0,0,0
chr10_65140078_65214849_-,0.040678193,0.048920448,0,0.033979442,0,0
chr10_69726440_69773943_-,0,0,0.070640192,0,0,0
chr10_70152895_70161494_-,0,0,0,0,0.040181154,0
chr10_70320285_70332069_-,0,0.048920448,0,0,0,0
chr10_70404455_70412351_+,0,0,0,0.033979442,0,0
chr10_70520764_70532856_+,0.101695483,0,0,0,0,0
chr10_70641714_70652529_+,0,0,0.047093461,0,0,0
chr10_73579611_73580083_-,0.06101729,0.048920448,0.047093461,0,0,0
chr10_73580030_73581713_-,0,0.048920448,0,0,0.040181154,0
chr10_73580039_73581722_-,0.040678193,0.048920448,0.047093461,0.050969163,0,0
chr10_76693050_76693187_+,0,0.048920448,0,0,0,0
chr10_76729418_76748870_+,0,0,0.047093461,0,0.040181154,0
chr10_76732265_76748870_+,0,0,0.047093461,0,0,0
chr10_87614253_87615947_-,0,0.048920448,0,0,0,0
chr10_88227036_88233730_-,0,0.048920448,0,0,0,0
chr10_89635162_89640195_+,0.06101729,0,0,0,0,0
chr10_94243012_94267962_-,0,0,0.047093461,0,0,0
chr10_97915083_97920158_+,0,0,0.047093461,0,0,0
chr10_98303833_98336586_-,0.06101729,0.048920448,0,0,0,0
chr10_98310634_98310739_-,0,0,0,0.033979442,0,0
chr11_10011044_10024236_-,0,0,0,0,0.040181154,0
chr11_103163745_103188960_-,0,0,0.047093461,0,0,0
chr11_108098322_108106895_+,0,0.048920448,0,0,0,0
chr11_118352430_118353210_+,0,0.048920448,0,0,0,0
chr11_119067681_119067797_-,0,0,0.047093461,0,0,0
chr11_119155679_119156276_+,0,0.048920448,0,0.033979442,0,0
chr11_120907214_120930794_+,0,0.073380672,0,0,0,0
chr11_121429379_121429504_-,0,0.048920448,0,0,0,0
chr11_122665410_122667741_+,0.040678193,0,0,0,0,0
chr11_125445159_125445282_+,0,0,0,0,0.040181154,0
chr11_12785726_12785981_+,0.06101729,0,0,0,0,0
chr11_17793212_17794145_+,0.081356387,0,0,0,0,0
chr11_18586439_18600355_-,0.040678193,0,0,0,0,0
chr11_20075626_20099650_+,0,0.048920448,0,0,0,0
chr11_2018821_2019000_+,0,0.048920448,0,0,0,0
chr11_22696396_22777499_+,0,0,0,0,0.040181154,0
