,SRR5817025_2242-1_Hepa_Day_96,SRR5817026_2242-1_Hepa_Day_102,SRR5817027_2242-1_Hepa_Day_120,SRR5817028_2242-1_Hepa_Day_137,SRR5817029_2242-1_Hepa_Day_172,SRR5817030_2242-1_Hepa_Day_193,SRR5817031_2242-1_Hepa_Day_224,SRR5817032_2242-1_Hepa_Day_295,SRR5817033_2242-1_Hepa_Day_377,SRR5817034_2242-1_Hepa_Day_450,SRR5817035_2242-1_Hepa_Day_495,SRR5817036_8858-1_Hepa_Day_180,SRR5817037_8858-3_Hepa_Day_100,SRR5817038_8858-3_Hepa_Day_130,SRR5817039_8858-1_Thy1_Day_82,SRR5817040_8858-1_Thy1_Day_93,SRR5817041_8858-1_Thy1_Day_100,SRR5817042_8858-1_Thy1_Day_450,SRR5817043_2242-1_Thy1_Day_100,SRR5817044_2242-1_Thy1_Day_160,SRR5817045_2242-1_Thy1_Day_160b,SRR5817046_2242-1_Thy1_Day_250
chr3_47079156_47108608_-,0,0,0.035479096,0,0,0.052597001,0,0.045065565,0.058733141,0,0.027894449,0.257244796,0,0,0.107998842,0.224089014,0,0.150745195,0,0,0.092145876,0
chr3_47084051_47139571_-,0,0,0,0,0.266674483,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0.030715292,0
chr3_47098311_47103836_-,0.02129262,0,0,0,0,0.0262985,0,0.022532783,0,0,0.027894449,0.085748265,0,0,0.053999421,0,0,0.060298078,0.28321474,0,0.153576459,0
chr3_47098311_47108608_-,0,0.06912825,0.053218644,0.027445589,0,0,0,0.09013113,0,0,0,0,0,0,0,0.056022254,0,0,0.094404913,0,0.215007043,0
chr3_47108560_47125872_+,0,0,0.017739548,0.054891177,0,0,0,0,0,0,0,0,0,0,0,0.08403338,0,0,0,0,0,0
chr3_47108560_47129737_+,0,0,0,0,0,0,0.23974101,0,0,0,0,0,0,0,0,0,0,0.030149039,0,0,0,0
chr3_47108560_47139571_+,0,0.02304275,0.070958192,0,0,0.105194001,0.029967626,0.045065565,0.058733141,0,0.027894449,0.300118929,0,0,0.107998842,0,0,0.030149039,0,0,0,0
chr3_47121002_47125872_-,0,0,0,0.082336766,0,0,0,0,0,0,0,0,0.29750611,0,0,0,0,0,0,0,0,0
chr3_47125210_47139571_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr3_47125210_47147610_-,0,0.0460855,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr3_47139445_47147610_+,0,0.02304275,0.017739548,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0,0
chr3_47139445_47168153_+,0,0,0,0,0,0,0,0,0,0.094441307,0.027894449,0,0,0,0.053999421,0.028011127,0,0.030149039,0,0.167643835,0.061430584,0
chr3_47147487_47166038_-,0,0,0,0,0,0,0,0,0.02936657,0,0,0.042874133,0,0,0,0.08403338,0,0.090447117,0.047202457,0,0,0
chr3_47147487_47168153_-,0,0.06912825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0,0,0,0,0
chr3_47155366_47166038_+,0,0.1382565,0,0.164673531,0,0,0,0,0,0,0.055788897,0,0,0,0.053999421,0,0,0,0.094404913,0,0.122861168,0
chr3_47155366_47168153_-,0,0.02304275,0.035479096,0,0.111114368,0.0262985,0,0,0.02936657,0,0,0,0,0,0.053999421,0.140055634,0,0.150745195,0.047202457,0,0,0
chr3_47158113_47166038_-,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107998842,0.028011127,0,0,0,0,0.030715292,0
chr3_47161672_47168153_-,0,0,0.035479096,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0.112044507,0,0,0,0,0,0.205294441
chr3_47651556_47663831_-,0.042585239,0,0,0,0.111114368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr3_47651556_47680270_-,0.02129262,0.02304275,0.017739548,0,0,0,0,0,0,0,0,0,0.148753055,0,0.107998842,0.028011127,0,0,0,0,0.030715292,0
chr3_47651556_47702945_-,0,0,0,0,0,0,0,0,0,0,0,0.085748265,0,0.227514617,0,0,0,0,0,0,0.030715292,0
chr3_47663697_47680270_-,0.02129262,0.184342,0.337051413,0.054891177,0.288897357,0.052597001,0,0.09013113,0,0,0.027894449,0,0,0,0.539994212,0,0,0.030149039,0.330417197,0,0.184291751,0
chr3_47663697_47702945_-,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr3_47663697_47719801_+,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr3_47676680_47677626_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0.227514617,0,0,0,0,0,0,0.153576459,0
chr3_47676680_47680270_-,0.02129262,0.02304275,0,0,0,0.131492501,0,0,0,0,0,0.342993061,0,0,0.161998264,0,0,0,0,0,0.184291751,0
chr3_47676680_47702945_-,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0,0,0.030715292,0
chr3_47719688_47748016_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08403338,0,0,0.047202457,0,0,0
chr3_47719688_47770584_+,0,0,0,0.329347063,0,0.052597001,0.029967626,0,0,0,0,0.042874133,0,0,0,0,0,0,0,0,0.030715292,0
chr3_47727539_47762225_-,0,0,0,0.137227943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335287669,0.030715292,0
chr3_47730877_47770584_-,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr3_47742768_47787483_-,0,0,0,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0.056022254,0,0,0,0,0,0
chr3_47747899_47770584_+,0,0,0.408009605,0.19211912,0,0,0.029967626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr3_47747899_47787483_+,0,0.02304275,0,0,0.022222874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236012284,0,0,0
chr3_47762156_47787483_-,0.02129262,0,0,0.054891177,0,0,0,0.022532783,0,0,0,0.042874133,0,0,0,0,0,0,0,0,0,0
chr3_47770515_47814426_-,0.02129262,0,0,0,0,0,0,0,0,0,0,0.085748265,0.148753055,0,0,0,0,0.030149039,0.14160737,0,0,0
chr3_47777524_47814426_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0.030715292,0
chr3_47908736_47913590_-,0.02129262,0.02304275,0.035479096,0,0,0,0,0.022532783,0,0,0.083683346,0,0,0,0,0.028011127,0,0.060298078,0,0,0.030715292,0
chr3_47912303_47913590_-,0,0.06912825,0.017739548,0,0,0,0,0,0,0.188882615,0.083683346,0,0,0,0,0.056022254,0,0.060298078,0,0,0,0
chr3_47912303_47919013_-,0.02129262,0,0.035479096,0,0,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr3_47912436_47912778_-,0,0,0,0.027445589,0,0,0.089902879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr3_52238709_52240767_+,0,0,0,0,0,0,0,0,0,0.094441307,0.027894449,0,0,0,0.107998842,0,0,0,0,0,0,0
chr3_52637537_52651554_+,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0.148753055,0,0,0,0,0,0,0,0,0
chr3_52668618_52678805_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167643835,0.061430584,0
chr3_52731737_52734512_+,0,0.0460855,0.053218644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr3_52794811_52802620_+,0,0,0,0,0,0,0,0.067598348,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0.061430584,0
chr3_53322083_53326857_-,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr3_55717822_56026278_+,0,0,0,0,0,0,0,0,0,0,0,0,0.148753055,0,0.323996527,0,0,0.030149039,0.472024567,0,0.122861168,0
chr3_55922417_56026278_+,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0.047202457,0,0,0
chr3_55984453_56026278_-,0,0.0460855,0.230614124,0,0,0,0,0,0,0,0,0.042874133,0,0,0,0.140055634,0,0.030149039,0.047202457,0,0.122861168,0
chr3_56597712_56605330_+,0,0,0.017739548,0,0,0,0,0,0,0.094441307,0,0,0,0,0.053999421,0,0,0,0,0,0.092145876,0
chr3_56626998_56628056_+,0.02129262,0.02304275,0.070958192,0.027445589,0,0.0262985,0,0.022532783,0.02936657,0,0.055788897,0,0,0,0,0.140055634,0,0.120596156,0.377619654,0,0.153576459,0
chr3_56672734_56683085_+,0,0,0,0,0,0,0.23974101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr3_56694759_56707753_-,0.042585239,0.02304275,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr3_57276884_57301820_+,0,0,0,0.109782354,0,0,0,0,0,0,0.027894449,0,0,0,0,0.056022254,0,0,0,0,0.092145876,0
chr3_57618992_57643462_+,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr3_57643407_57658165_+,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0.184291751,0
chr3_57827026_57850443_+,0.085170478,0,0,0,0,0,0,0,0.02936657,0.094441307,0.027894449,0,0,0,0,0,0,0,0.047202457,0,0.030715292,0
chr3_57827026_57850584_-,0,0,0.035479096,0,0.066668621,0,0,0,0,0,0.027894449,0,0,0,0,0.056022254,0,0,0,0,0.030715292,0
chr3_57827026_57857425_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140055634,0,0,0,0,0.030715292,0
chr3_57827026_57882659_+,0.042585239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr3_57832924_57850443_+,0.042585239,0,0.053218644,0.054891177,0.044445747,0,0,0.045065565,0,0,0.027894449,0,0,0,0,0,0,0.120596156,0.047202457,0,0.245722335,0
chr3_57832924_57850584_+,0,0.06912825,0.017739548,0.027445589,0.066668621,0.131492501,0,0,0.02936657,0.094441307,0.027894449,0,0.148753055,0,0,0,0,0.030149039,0.047202457,0,0.153576459,0
chr3_57832924_57851019_+,0,0,0,0,0,0,0,0.022532783,0,0,0.027894449,0,0,0,0,0,0,0.120596156,0,0.167643835,0.061430584,0
chr3_57832924_57857425_+,0,0,0.053218644,0,0,0.0262985,0,0,0.02936657,0,0.027894449,0,0,0,0,0,0,0.030149039,0,0,0.153576459,0
chr3_57875768_57882659_-,0,0,0.017739548,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0.060298078,0.094404913,0,0,0
chr3_61830894_61831590_+,0,0,0,0.548911771,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr3_63973735_63976535_+,0,0,0,0,0,0,0,0,0,0,0,0.085748265,0,0,0,0,0,0,0.047202457,0,0.030715292,0
chr3_65415195_65416556_+,0,0,0.017739548,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr3_65415195_65428524_+,0,0.16129925,0,0,0,0,0,0.022532783,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0,0
chr3_65415195_65439015_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0.060298078,0,0,0,0
chr3_71064700_71102924_-,0.02129262,0,0,0,0,0,0.059935253,0,0,0,0.027894449,0,0,0,0,0,0.329079866,0,0,0,0,0
chr3_71090479_71102924_-,0.02129262,0.02304275,0.159655932,0,0,0.131492501,0,0,0.058733141,0,0,0.042874133,0,0,0,0,0,0,0.094404913,0,0,0
chr3_77171943_77187651_+,0,0,0,0,0,0,0,0.067598348,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr3_77595489_77671583_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053999421,0.056022254,0,0,0,0,0,0
chr3_87017740_87018273_+,0.02129262,0.02304275,0.08869774,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr3_89390066_89391240_+,0,0,0,0,0,0.0262985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr3_8977555_8983488_+,0,0,0.053218644,0,0,0,0,0,0,0,0,0.085748265,0.148753055,0,0,0,0,0,0,0,0.061430584,0
chr3_8977555_8990254_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0,0.094404913,0,0,0
chr3_93754175_93762084_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0.060298078,0.047202457,0,0,0
chr3_93755396_93762084_+,0,0,0,0,0,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr3_9424883_9426509_+,0,0,0,0,0,0,0,0,0,0,0.027894449,0.214370663,0,0,0,0,0,0.090447117,0,0,0,0
chr3_9476508_9516266_+,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0.107998842,0,0,0,0,0,0,0
chr3_9477493_9482280_-,0,0.0460855,0,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0,0
chr3_9482140_9506356_+,0,0,0.053218644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr3_9486732_9487424_+,0,0,0.017739548,0,0,0.052597001,0,0,0,0,0,0.085748265,0,0,0,0,0,0,0,0,0.215007043,0
chr3_9495423_9506356_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0.061430584,0
chr3_96706174_96706837_+,0,0,0,0,0,0,0,0,0,0,0,0.128622398,0,0,0.107998842,0.196077888,0,0.060298078,0,0,0,0
chr4_103225474_103236987_+,0.042585239,0.02304275,0,0,0,0,0,0,0,0.094441307,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr4_103585842_103635718_-,0,0,0,0,0,0,0.059935253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr4_103644028_103651893_+,0,0,0.017739548,0,0,0,0.149838131,0,0.02936657,0,0,0,0,0,0,0.028011127,0,0.030149039,0,0,0.030715292,0.10264722
chr4_103647746_103651893_+,0.063877859,0,0,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr4_104095893_104107018_+,0,0,0,0,0.155560115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr4_106111517_106158508_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0.29750611,0,0,0,0,0,0.14160737,0,0,0
chr4_106128991_106131151_+,0.02129262,0.06912825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr4_106155054_106158508_+,0.085170478,0.092171,1.312726554,0.494020594,0.022222874,0.157791002,0.059935253,0.067598348,0.02936657,0,0.027894449,0.900356786,0,0,0.593993634,1.092433945,0,0.271341352,0.849644221,0.167643835,0.829312881,0
chr4_106155054_106164935_-,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215997685,0,0,0.030149039,0,0,0,0
chr4_106157996_106158355_+,0,0,0,0,0,0.0262985,0,0,0,0,0,0.085748265,0,0,0,0,0,0,0,0,0,0
chr4_107092252_107133992_-,0,0,0,0,0,0,0,0,0,0,0.027894449,0,0.29750611,0,0,0,0,0.030149039,0,0,0,0
chr4_110384057_110384800_+,0,0.02304275,0.035479096,0,0,0.078895501,0,0.045065565,0,0,0,0,0,0,0,0.028011127,0,0.030149039,0.094404913,0,0.092145876,0.10264722
chr4_110384057_110416012_-,0,0,0,0,0.200005862,0,0.029967626,0,0,0,0.111577795,0,0,0,0,0,0,0,0,0,0,0
chr4_110412483_110416012_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112044507,0,0,0.094404913,0,0.061430584,0
chr4_110412483_110437796_-,0.02129262,0.092171,0.070958192,0.027445589,0,0.078895501,0,0.067598348,0.058733141,0,0.111577795,0.257244796,0,0,0,0.08403338,0,0,0.14160737,0,0.092145876,0
chr4_110427484_110460823_-,0,0,0.17739548,0,0,0,0.119870505,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0.061430584,0
chr4_110437684_110454841_-,0,0,0.017739548,0,0,0,0.119870505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr4_110442273_110454841_-,0,0.02304275,0,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0.150745195,0.094404913,0,0.030715292,0
chr4_110580167_110581521_-,0,0,0,0.027445589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr4_110580167_110585550_-,0,0,0,0,0,0,0,0,0,0,0,0,0.29750611,0,0,0,0,0,0,0,0.030715292,0
chr4_110862102_110909865_-,0,0,0,0.247010297,0,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0,0
chr4_113538596_113541346_-,0,0,0,0,0,0,0.089902879,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr4_113568355_113568705_-,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0,0
chr4_114421619_114452455_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0.205294441
chr4_119409283_119436521_+,0,0.02304275,0,0,0,0,0,0.045065565,0,0,0,0,0,0,0,0.112044507,0,0,0,0,0,0
chr4_119409283_119444600_+,0,0,0,0,0,0.052597001,0,0.022532783,0,0,0,0,0,0,0.053999421,0.028011127,0,0,0,0,0.092145876,0
chr4_119718838_119738567_-,0,0,0,0,0,0.0262985,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0,0
chr4_121631464_121732604_+,0,0,0.017739548,0,0,0,0,0,0.058733141,0,0.027894449,0,0,0,0,0,0,0,0,0.167643835,0.030715292,0
chr4_121675708_121732604_+,0,0.2304275,0.035479096,0,0,0,0,0.045065565,0.088099711,0.188882615,0.083683346,0,0,0,0,0.028011127,0,0,0.236012284,0,0,0
chr4_122591109_122602916_-,0.02129262,0.02304275,0,0,0,0.0262985,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0,0
chr4_122754386_122760851_-,0,0,0,0,0,0.0262985,0,0.135196695,0,0,0.027894449,0,0,0,0,0,0,0,0,0.335287669,0,0
chr4_123161153_123161467_+,0,0,0,0,0,0.052597001,0,0.045065565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr4_123175350_123210347_-,0,0,0,0,0.111114368,0,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0,0
chr4_123193315_123210347_+,0,0,0,0,0,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0,0,0,0
chr4_123200930_123230619_+,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr4_123848792_123900541_+,0.02129262,0,0,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0.028011127,0,0,0,0,0,0
chr4_126336039_126337777_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28321474,0,0,0.10264722
chr4_126336039_126355580_-,0,0,0,0.082336766,0,0,0,0,0,0.094441307,0,0,0,0,0,0,0,0,0,0,0,0
chr4_126336039_126398489_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215997685,0,0,0,0.047202457,0,0,0
chr4_128564676_128565211_-,0,0,0,0,0,0,0,0.067598348,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr4_128564676_128577876_-,0,0.02304275,0,0,0,0.0262985,0,0,0.058733141,0,0,0,0,1.137573083,0,0,0,0,0.047202457,0,0,0
chr4_128564676_128584739_+,0.106463098,0,0.017739548,0.082336766,0,0.157791002,0,0.022532783,0.02936657,0,0,0,0,0,0,0,0,0,0.28321474,0,0.122861168,0
chr4_128564676_128609022_+,0.234218815,0.2304275,0.248353672,0.137227943,0.088891494,0.447074505,0.089902879,0.112663913,0.058733141,0.37776523,0.167366692,0,0.29750611,0,0.107998842,0,0,0.060298078,0.472024567,0.838219173,0.030715292,0.10264722
chr4_128564676_128635248_-,0,0,0,0,0,0,0,0,0,0,0.027894449,0,0.446259166,0,0,0,0,0,0.330417197,0,0.061430584,0
chr4_128584536_128609022_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188809827,0,0.061430584,0
chr4_128590191_128609022_+,0.042585239,0.1382565,0,0,0,0.0262985,0,0.067598348,0.02936657,0.094441307,0.055788897,0,0,0,0,0,0.329079866,0,0.14160737,0,0,0
chr4_128938518_128950008_+,0.02129262,0,0,0,0,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr4_128941235_128950008_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14160737,0,0.030715292,0
chr4_128995615_128999117_+,0,0,0,0,0,0,0,0,0,0,0,0.042874133,0,0,0,0,0,0,0.14160737,0,0,0
chr4_128995615_129003460_+,0.042585239,0.06912825,0.106437288,0,0,0,0,0.022532783,0,0,0.083683346,0.128622398,0,0,0.053999421,0.056022254,0,0.060298078,0.14160737,0,0.184291751,0
chr4_128995615_129012667_+,0.02129262,0.06912825,0.141916384,0,0.088891494,0.0262985,0,0,0,0,0.19526114,0.257244796,0.148753055,0,0.107998842,0.08403338,0,0.090447117,0.28321474,0.502931504,0.337868211,0
chr4_128995615_129019485_+,0.085170478,0.11521375,0.070958192,0,0.022222874,0,0,0,0.02936657,0,0,0,0.743765276,0,0.053999421,0.056022254,0,0,0.094404913,0,0.307152919,0
chr4_128995615_129035897_+,0,0,0.070958192,0,0,0,0,0,0,0.188882615,0,0,0,0,0,0,0,0,0,0,0,0
chr4_128998943_129012667_+,0,0,0,0,0,0.131492501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr4_129035725_129099797_-,0,0,0,0,0,0,0,0,0,0,0,0.042874133,0,0,0,0,0,0.030149039,0,0,0.061430584,0
chr4_129042981_129100667_-,0.02129262,0,0,0,0,0,0,0.022532783,0,0,0,0,0.148753055,0,0,0.028011127,0.329079866,0.060298078,0.047202457,0,0,0
chr4_129042981_129128538_-,0,0.02304275,0,0,0,0,0.059935253,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0.092145876,0
chr4_129083349_129121820_-,0,0,0.354790961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr4_129809834_129867307_-,0.02129262,0,0.017739548,0,0,0,0.059935253,0,0.058733141,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr4_129809834_129880932_-,0,0.02304275,0,0,0,0,0,0.067598348,0,0,0,0,0,0,0,0.056022254,0,0,0,0,0.030715292,0
chr4_129857810_129880932_+,0,0.0460855,0,0,0,0,0.089902879,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0.122861168,0
chr4_129857810_129891623_-,0.063877859,0.11521375,0.017739548,0.439129417,0.133337242,0,0,0.045065565,0.02936657,0,0.027894449,0.085748265,0,0,0,0,0,0,0.14160737,0,0.276437627,0.10264722
chr4_129857810_129920949_+,0,0,0,0.109782354,0,0,0,0,0,0.094441307,0,0,0,0,0,0,0,0,0.047202457,0,0.153576459,0
chr4_129857810_129925031_+,0.042585239,0.184342,0.141916384,0.658694126,0,0.052597001,0.359611515,0.067598348,0.058733141,0.094441307,0.139472243,0.085748265,0,0,0,0.448178029,0,0.030149039,0.28321474,0.167643835,0.368583503,0
chr4_129864151_129925031_-,0,0,0,0,0,0,0,0.045065565,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr4_129867162_129925031_+,0,0,0.035479096,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0.08403338,0,0,0.094404913,0,0.030715292,0
chr4_129873924_129920949_-,0,0.1382565,0,0,0.022222874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr4_129873924_129925031_+,0,0.02304275,0,0,0,0,0,0,0,0.094441307,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr4_129913322_129925031_-,0,0.02304275,0.017739548,0,0,0,0,0,0.02936657,0,0.027894449,0,0.148753055,0,0,0,0,0,0,0,0.153576459,0.205294441
chr4_133906667_134018038_+,0,0,0,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0.030715292,0
chr4_13578462_13589395_-,0.02129262,0.02304275,0.08869774,0.19211912,0,0.0262985,0,0.045065565,0.058733141,0,0,0,0.595012221,0,0.161998264,0.028011127,0,0.150745195,0.047202457,0.502931504,1.1364658,0.10264722
chr4_139964228_139966543_-,0,0,0,0,0,0,0,0,0,0,0,0.042874133,0,0,0,0,0,0,0.094404913,0,0,0
chr4_139979823_139994721_+,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr4_139981478_139994721_-,0,0.06912825,0,0,0.022222874,0,0,0,0.058733141,0,0.027894449,0,0.446259166,0,0.053999421,0,0,0.030149039,0,0,0,0
chr4_140037803_140060651_-,0,0,0,0,0,0,0,0,0.02936657,0,0,0,0.29750611,0,0,0,0,0,0.236012284,0,0.061430584,0
chr4_140810511_140812121_-,0.042585239,0.02304275,0.408009605,0,0,0.0262985,0.029967626,0,0.088099711,0.094441307,0.027894449,0,0,0,0.053999421,0.08403338,0,0.060298078,0.330417197,0.502931504,0.337868211,0.410588882
chr4_144032210_144034484_-,0,0,0.017739548,0.027445589,0,0,0.029967626,0,0.058733141,0,0,0,0,0,0,0,0,0,0,0,0,0
chr4_144130717_144136096_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr4_144336630_144380631_-,0,0,0,0,0,0.0262985,0,0,0,0,0,0,0,0,0,0,0,0.090447117,0,0,0,0
chr4_144336630_144387378_-,0.02129262,0.02304275,0,0,0.022222874,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr4_144336630_144390430_-,0.02129262,0,0.212874576,0,0,0,0.059935253,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0,0
chr4_144354644_144361535_+,0,0,0.017739548,0,0,0,0,0.022532783,0.058733141,0,0,0,0,0,0,0,0,0,0,0,0,0
chr4_144354644_144381640_-,0,0,0,0,0,0.0262985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr4_144359152_144361535_-,0,0,0,0,0,0.052597001,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0,0
chr4_144464662_144465125_+,0.02129262,0.0460855,0.124176836,0.027445589,0,0.0262985,0,0,0,0,0.083683346,0,0,0,0,0,0,0,0.094404913,0,0.276437627,0
chr4_146744574_146770713_-,0.02129262,0.02304275,0.017739548,0,0.111114368,0.105194001,0.089902879,0,0,0,0.139472243,0,0,4.550292334,0,0.028011127,0,0.030149039,0,0,0.061430584,0.10264722
chr4_146806830_146824367_+,0,0.0460855,0,0,0,0.0262985,0,0,0,0,0,0.042874133,0,0,0,0,0,0,0,0,0,0
chr4_148554916_148555732_-,0,0,0,0,0.088891494,0,0.059935253,0.067598348,0,0,0,0,0,0,0,0,0,0,0,0,0.184291751,0
chr4_148775827_148803083_+,0.02129262,0.02304275,0.053218644,0,0.066668621,0.0262985,0,0,0,0,0,0.085748265,0.148753055,0,0.053999421,0,0,0,0,0,0,0
chr4_149073620_149076052_-,0,0,0,0.054891177,0.266674483,0.0262985,0.029967626,0.045065565,0.02936657,0,0.083683346,0.042874133,0,0,0,0,0,0,0,0.167643835,0.184291751,0
